location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_03,2025-04-05,FOH,65.42,4.18,1362.11,CAD,daily_aggregate
Commerce_01,2025-04-06,BOH,24.90,1.59,572.98,CAD,daily_aggregate
Commerce_01,2025-04-06,FOH,32.69,2.09,680.67,CAD,daily_aggregate
Commerce_02,2025-04-06,BOH,19.02,1.21,437.54,CAD,daily_aggregate
Commerce_02,2025-04-06,FOH,25.25,1.61,525.64,CAD,daily_aggregate
Commerce_03,2025-04-06,BOH,27.56,1.76,634.20,CAD,daily_aggregate
Commerce_03,2025-04-06,FOH,35.02,2.23,728.94,CAD,daily_aggregate
Commerce_01,2025-04-07,BOH,29.47,0.00,618.87,CAD,daily_aggregate
Commerce_01,2025-04-07,FOH,37.15,0.00,705.85,CAD,daily_aggregate
Commerce_02,2025-04-07,BOH,22.93,0.00,481.53,CAD,daily_aggregate
Commerce_02,2025-04-07,FOH,29.42,0.00,558.98,CAD,daily_aggregate
Commerce_03,2025-04-07,BOH,32.78,0.00,688.38,CAD,daily_aggregate
Commerce_03,2025-04-07,FOH,43.49,0.00,826.31,CAD,daily_aggregate
Commerce_01,2025-04-08,BOH,29.73,0.00,624.33,CAD,daily_aggregate
Commerce_01,2025-04-08,FOH,40.54,0.00,770.26,CAD,daily_aggregate
Commerce_02,2025-04-08,BOH,23.10,0.00,485.10,CAD,daily_aggregate
Commerce_02,2025-04-08,FOH,30.42,0.00,577.98,CAD,daily_aggregate
Commerce_03,2025-04-08,BOH,33.77,0.00,709.17,CAD,daily_aggregate
Commerce_03,2025-04-08,FOH,44.82,0.00,851.58,CAD,daily_aggregate
Commerce_01,2025-04-09,BOH,32.92,0.00,691.32,CAD,daily_aggregate
Commerce_01,2025-04-09,FOH,43.73,0.00,830.87,CAD,daily_aggregate
Commerce_02,2025-04-09,BOH,27.39,0.00,575.19,CAD,daily_aggregate
Commerce_02,2025-04-09,FOH,35.62,0.00,676.78,CAD,daily_aggregate
Commerce_03,2025-04-09,BOH,37.79,0.00,793.59,CAD,daily_aggregate
Commerce_03,2025-04-09,FOH,53.56,0.00,1017.64,CAD,daily_aggregate
Commerce_01,2025-04-10,BOH,35.50,0.00,745.50,CAD,daily_aggregate
Commerce_01,2025-04-10,FOH,46.50,0.00,883.50,CAD,daily_aggregate
Commerce_02,2025-04-10,BOH,27.55,0.00,578.55,CAD,daily_aggregate
Commerce_02,2025-04-10,FOH,37.87,0.00,719.53,CAD,daily_aggregate
Commerce_03,2025-04-10,BOH,39.18,0.00,822.78,CAD,daily_aggregate
Commerce_03,2025-04-10,FOH,51.95,0.00,987.05,CAD,daily_aggregate
Commerce_01,2025-04-11,BOH,38.90,2.48,895.02,CAD,daily_aggregate
Commerce_01,2025-04-11,FOH,55.94,3.57,1164.60,CAD,daily_aggregate
Commerce_02,2025-04-11,BOH,33.31,2.13,766.60,CAD,daily_aggregate
Commerce_02,2025-04-11,FOH,43.95,2.80,914.85,CAD,daily_aggregate
Commerce_03,2025-04-11,BOH,45.61,2.91,1049.48,CAD,daily_aggregate
Commerce_03,2025-04-11,FOH,59.43,3.79,1237.18,CAD,daily_aggregate
Commerce_01,2025-04-12,BOH,43.67,2.79,1004.96,CAD,daily_aggregate
Commerce_01,2025-04-12,FOH,58.37,3.73,1215.34,CAD,daily_aggregate
Commerce_02,2025-04-12,BOH,31.98,2.04,735.84,CAD,daily_aggregate
Commerce_02,2025-04-12,FOH,45.46,2.90,946.39,CAD,daily_aggregate
Commerce_03,2025-04-12,BOH,53.22,3.40,1224.72,CAD,daily_aggregate
Commerce_03,2025-04-12,FOH,68.07,4.35,1417.30,CAD,daily_aggregate
Commerce_01,2025-04-13,BOH,25.06,1.60,576.66,CAD,daily_aggregate
Commerce_01,2025-04-13,FOH,34.05,2.17,708.80,CAD,daily_aggregate
Commerce_02,2025-04-13,BOH,19.38,1.24,446.04,CAD,daily_aggregate
Commerce_02,2025-04-13,FOH,25.17,1.61,524.12,CAD,daily_aggregate
Commerce_03,2025-04-13,BOH,26.56,1.70,611.31,CAD,daily_aggregate
Commerce_03,2025-04-13,FOH,35.49,2.27,739.00,CAD,daily_aggregate
Commerce_01,2025-04-14,BOH,27.36,0.00,574.56,CAD,daily_aggregate
Commerce_01,2025-04-14,FOH,37.19,0.00,706.61,CAD,daily_aggregate
Commerce_02,2025-04-14,BOH,20.83,0.00,437.43,CAD,daily_aggregate
Commerce_02,2025-04-14,FOH,28.48,0.00,541.12,CAD,daily_aggregate
Commerce_03,2025-04-14,BOH,31.65,0.00,664.65,CAD,daily_aggregate
Commerce_03,2025-04-14,FOH,43.07,0.00,818.33,CAD,daily_aggregate
Commerce_01,2025-04-15,BOH,30.53,0.00,641.13,CAD,daily_aggregate
Commerce_01,2025-04-15,FOH,40.03,0.00,760.57,CAD,daily_aggregate
Commerce_02,2025-04-15,BOH,23.03,0.00,483.63,CAD,daily_aggregate
Commerce_02,2025-04-15,FOH,32.24,0.00,612.56,CAD,daily_aggregate
Commerce_03,2025-04-15,BOH,36.02,0.00,756.42,CAD,daily_aggregate
Commerce_03,2025-04-15,FOH,46.59,0.00,885.21,CAD,daily_aggregate
Commerce_01,2025-04-16,BOH,31.47,0.00,660.87,CAD,daily_aggregate
Commerce_01,2025-04-16,FOH,43.45,0.00,825.55,CAD,daily_aggregate
Commerce_02,2025-04-16,BOH,27.30,0.00,573.30,CAD,daily_aggregate
Commerce_02,2025-04-16,FOH,35.05,0.00,665.95,CAD,daily_aggregate
Commerce_03,2025-04-16,BOH,38.80,0.00,814.80,CAD,daily_aggregate
Commerce_03,2025-04-16,FOH,52.07,0.00,989.33,CAD,daily_aggregate
Commerce_01,2025-04-17,BOH,37.53,0.00,788.13,CAD,daily_aggregate
Commerce_01,2025-04-17,FOH,46.97,0.00,892.43,CAD,daily_aggregate
Commerce_02,2025-04-17,BOH,28.11,0.00,590.31,CAD,daily_aggregate
Commerce_02,2025-04-17,FOH,37.74,0.00,717.06,CAD,daily_aggregate
Commerce_03,2025-04-17,BOH,43.12,0.00,905.52,CAD,daily_aggregate
Commerce_03,2025-04-17,FOH,59.07,0.00,1122.33,CAD,daily_aggregate
Commerce_01,2025-04-18,BOH,39.35,2.51,905.42,CAD,daily_aggregate
Commerce_01,2025-04-18,FOH,54.44,3.47,1133.26,CAD,daily_aggregate
Commerce_02,2025-04-18,BOH,30.63,1.96,704.97,CAD,daily_aggregate
Commerce_02,2025-04-18,FOH,44.65,2.85,929.58,CAD,daily_aggregate
Commerce_03,2025-04-18,BOH,43.99,2.81,1012.30,CAD,daily_aggregate
Commerce_03,2025-04-18,FOH,59.39,3.79,1236.42,CAD,daily_aggregate
Commerce_01,2025-04-19,BOH,42.31,2.70,973.56,CAD,daily_aggregate
Commerce_01,2025-04-19,FOH,59.60,3.80,1240.70,CAD,daily_aggregate
Commerce_02,2025-04-19,BOH,34.38,2.19,790.96,CAD,daily_aggregate
Commerce_02,2025-04-19,FOH,44.31,2.83,922.54,CAD,daily_aggregate
Commerce_03,2025-04-19,BOH,47.86,3.06,1101.45,CAD,daily_aggregate
Commerce_03,2025-04-19,FOH,65.17,4.16,1356.79,CAD,daily_aggregate
Commerce_01,2025-04-20,BOH,23.13,1.48,532.35,CAD,daily_aggregate
Commerce_01,2025-04-20,FOH,30.71,1.96,639.35,CAD,daily_aggregate
Commerce_02,2025-04-20,BOH,18.14,1.16,417.48,CAD,daily_aggregate
Commerce_02,2025-04-20,FOH,23.56,1.50,490.39,CAD,daily_aggregate
Commerce_03,2025-04-20,BOH,25.30,1.62,582.33,CAD,daily_aggregate
Commerce_03,2025-04-20,FOH,36.43,2.32,758.29,CAD,daily_aggregate
Commerce_01,2025-04-21,BOH,29.40,0.00,617.40,CAD,daily_aggregate
Commerce_01,2025-04-21,FOH,38.36,0.00,728.84,CAD,daily_aggregate
Commerce_02,2025-04-21,BOH,21.37,0.00,448.77,CAD,daily_aggregate
Commerce_02,2025-04-21,FOH,29.16,0.00,554.04,CAD,daily_aggregate
Commerce_03,2025-04-21,BOH,29.26,0.00,614.46,CAD,daily_aggregate
Commerce_03,2025-04-21,FOH,42.58,0.00,809.02,CAD,daily_aggregate
Commerce_01,2025-04-22,BOH,29.77,0.00,625.17,CAD,daily_aggregate
Commerce_01,2025-04-22,FOH,40.24,0.00,764.56,CAD,daily_aggregate
Commerce_02,2025-04-22,BOH,22.45,0.00,471.45,CAD,daily_aggregate
Commerce_02,2025-04-22,FOH,30.67,0.00,582.73,CAD,daily_aggregate
Commerce_03,2025-04-22,BOH,34.35,0.00,721.35,CAD,daily_aggregate
Commerce_03,2025-04-22,FOH,47.78,0.00,907.82,CAD,daily_aggregate
Commerce_01,2025-04-23,BOH,32.79,0.00,688.59,CAD,daily_aggregate
Commerce_01,2025-04-23,FOH,45.73,0.00,868.87,CAD,daily_aggregate
Commerce_02,2025-04-23,BOH,25.74,0.00,540.54,CAD,daily_aggregate
Commerce_02,2025-04-23,FOH,35.40,0.00,672.60,CAD,daily_aggregate
Commerce_03,2025-04-23,BOH,37.44,0.00,786.24,CAD,daily_aggregate
Commerce_03,2025-04-23,FOH,54.10,0.00,1027.90,CAD,daily_aggregate
Commerce_01,2025-04-24,BOH,35.04,0.00,735.84,CAD,daily_aggregate
Commerce_01,2025-04-24,FOH,47.93,0.00,910.67,CAD,daily_aggregate
Commerce_02,2025-04-24,BOH,25.99,0.00,545.79,CAD,daily_aggregate
Commerce_02,2025-04-24,FOH,35.49,0.00,674.31,CAD,daily_aggregate
Commerce_03,2025-04-24,BOH,39.55,0.00,830.55,CAD,daily_aggregate
Commerce_03,2025-04-24,FOH,54.58,0.00,1037.02,CAD,daily_aggregate
Commerce_01,2025-04-25,BOH,42.93,2.74,987.84,CAD,daily_aggregate
Commerce_01,2025-04-25,FOH,55.11,3.52,1147.41,CAD,daily_aggregate
Commerce_02,2025-04-25,BOH,30.70,1.96,706.44,CAD,daily_aggregate
Commerce_02,2025-04-25,FOH,42.82,2.73,891.38,CAD,daily_aggregate
Commerce_03,2025-04-25,BOH,44.77,2.86,1030.26,CAD,daily_aggregate
Commerce_03,2025-04-25,FOH,59.90,3.82,1246.97,CAD,daily_aggregate
Commerce_01,2025-04-26,BOH,44.68,2.85,1028.06,CAD,daily_aggregate
Commerce_01,2025-04-26,FOH,59.42,3.79,1237.00,CAD,daily_aggregate
Commerce_02,2025-04-26,BOH,30.83,1.97,709.48,CAD,daily_aggregate
Commerce_02,2025-04-26,FOH,43.35,2.77,902.60,CAD,daily_aggregate
Commerce_03,2025-04-26,BOH,48.28,3.08,1110.90,CAD,daily_aggregate
Commerce_03,2025-04-26,FOH,66.78,4.26,1390.23,CAD,daily_aggregate
Commerce_01,2025-04-27,BOH,23.81,1.52,547.89,CAD,daily_aggregate
Commerce_01,2025-04-27,FOH,31.81,2.03,662.24,CAD,daily_aggregate
Commerce_02,2025-04-27,BOH,18.18,1.16,418.32,CAD,daily_aggregate
Commerce_02,2025-04-27,FOH,25.40,1.62,528.77,CAD,daily_aggregate
Commerce_03,2025-04-27,BOH,27.19,1.74,625.80,CAD,daily_aggregate
Commerce_03,2025-04-27,FOH,39.05,2.49,812.92,CAD,daily_aggregate
Commerce_01,2025-04-28,BOH,28.42,0.00,596.82,CAD,daily_aggregate
Commerce_01,2025-04-28,FOH,37.86,0.00,719.34,CAD,daily_aggregate
Commerce_02,2025-04-28,BOH,22.25,0.00,467.25,CAD,daily_aggregate
Commerce_02,2025-04-28,FOH,29.83,0.00,566.77,CAD,daily_aggregate
Commerce_03,2025-04-28,BOH,33.46,0.00,702.66,CAD,daily_aggregate
Commerce_03,2025-04-28,FOH,45.95,0.00,873.05,CAD,daily_aggregate
Commerce_01,2025-04-29,BOH,30.34,0.00,637.14,CAD,daily_aggregate
Commerce_01,2025-04-29,FOH,41.38,0.00,786.22,CAD,daily_aggregate
Commerce_02,2025-04-29,BOH,21.98,0.00,461.58,CAD,daily_aggregate
Commerce_02,2025-04-29,FOH,29.77,0.00,565.63,CAD,daily_aggregate
Commerce_03,2025-04-29,BOH,33.62,0.00,706.02,CAD,daily_aggregate
Commerce_03,2025-04-29,FOH,46.88,0.00,890.72,CAD,daily_aggregate
Commerce_01,2025-04-30,BOH,34.15,0.00,717.15,CAD,daily_aggregate
Commerce_01,2025-04-30,FOH,44.73,0.00,849.87,CAD,daily_aggregate
Commerce_02,2025-04-30,BOH,26.40,0.00,554.40,CAD,daily_aggregate
Commerce_02,2025-04-30,FOH,35.49,0.00,674.31,CAD,daily_aggregate
Commerce_03,2025-04-30,BOH,38.12,0.00,800.52,CAD,daily_aggregate
Commerce_03,2025-04-30,FOH,49.17,0.00,934.23,CAD,daily_aggregate
