location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_02,2025-02-07,BOH,30.02,1.92,690.90,CAD,daily_aggregate
Commerce_02,2025-02-07,FOH,39.13,2.50,814.72,CAD,daily_aggregate
Commerce_03,2025-02-07,BOH,42.25,2.70,972.30,CAD,daily_aggregate
Commerce_03,2025-02-07,FOH,57.56,3.67,1198.24,CAD,daily_aggregate
Commerce_01,2025-02-08,BOH,40.30,2.57,927.26,CAD,daily_aggregate
Commerce_01,2025-02-08,FOH,55.71,3.56,1159.95,CAD,daily_aggregate
Commerce_02,2025-02-08,BOH,32.27,2.06,742.56,CAD,daily_aggregate
Commerce_02,2025-02-08,FOH,41.53,2.65,864.60,CAD,daily_aggregate
Commerce_03,2025-02-08,BOH,46.82,2.99,1077.40,CAD,daily_aggregate
Commerce_03,2025-02-08,FOH,60.13,3.84,1251.91,CAD,daily_aggregate
Commerce_01,2025-02-09,BOH,23.33,1.49,536.86,CAD,daily_aggregate
Commerce_01,2025-02-09,FOH,31.82,2.03,662.44,CAD,daily_aggregate
Commerce_02,2025-02-09,BOH,17.83,1.14,410.34,CAD,daily_aggregate
Commerce_02,2025-02-09,FOH,25.68,1.64,534.66,CAD,daily_aggregate
Commerce_03,2025-02-09,BOH,26.49,1.69,609.52,CAD,daily_aggregate
Commerce_03,2025-02-09,FOH,35.29,2.25,734.64,CAD,daily_aggregate
Commerce_01,2025-02-10,BOH,26.40,0.00,554.40,CAD,daily_aggregate
Commerce_01,2025-02-10,FOH,36.54,0.00,694.26,CAD,daily_aggregate
Commerce_02,2025-02-10,BOH,22.04,0.00,462.84,CAD,daily_aggregate
Commerce_02,2025-02-10,FOH,29.42,0.00,558.98,CAD,daily_aggregate
Commerce_03,2025-02-10,BOH,29.91,0.00,628.11,CAD,daily_aggregate
Commerce_03,2025-02-10,FOH,39.93,0.00,758.67,CAD,daily_aggregate
Commerce_01,2025-02-11,BOH,27.15,0.00,570.15,CAD,daily_aggregate
Commerce_01,2025-02-11,FOH,37.57,0.00,713.83,CAD,daily_aggregate
Commerce_02,2025-02-11,BOH,23.10,0.00,485.10,CAD,daily_aggregate
Commerce_02,2025-02-11,FOH,29.96,0.00,569.24,CAD,daily_aggregate
Commerce_03,2025-02-11,BOH,30.52,0.00,640.92,CAD,daily_aggregate
Commerce_03,2025-02-11,FOH,43.36,0.00,823.84,CAD,daily_aggregate
Commerce_01,2025-02-12,BOH,33.69,0.00,707.49,CAD,daily_aggregate
Commerce_01,2025-02-12,FOH,44.19,0.00,839.61,CAD,daily_aggregate
Commerce_02,2025-02-12,BOH,23.80,0.00,499.80,CAD,daily_aggregate
Commerce_02,2025-02-12,FOH,30.92,0.00,587.48,CAD,daily_aggregate
Commerce_03,2025-02-12,BOH,34.30,0.00,720.30,CAD,daily_aggregate
Commerce_03,2025-02-12,FOH,46.25,0.00,878.75,CAD,daily_aggregate
Commerce_01,2025-02-13,BOH,37.78,0.00,793.38,CAD,daily_aggregate
Commerce_01,2025-02-13,FOH,48.58,0.00,923.02,CAD,daily_aggregate
Commerce_02,2025-02-13,BOH,27.46,0.00,576.66,CAD,daily_aggregate
Commerce_02,2025-02-13,FOH,36.43,0.00,692.17,CAD,daily_aggregate
Commerce_03,2025-02-13,BOH,38.31,0.00,804.51,CAD,daily_aggregate
Commerce_03,2025-02-13,FOH,50.18,0.00,953.42,CAD,daily_aggregate
Commerce_01,2025-02-14,BOH,41.02,2.62,943.95,CAD,daily_aggregate
Commerce_01,2025-02-14,FOH,52.88,3.38,1101.05,CAD,daily_aggregate
Commerce_02,2025-02-14,BOH,30.08,1.92,692.16,CAD,daily_aggregate
Commerce_02,2025-02-14,FOH,39.37,2.51,819.56,CAD,daily_aggregate
Commerce_03,2025-02-14,BOH,43.13,2.75,992.36,CAD,daily_aggregate
Commerce_03,2025-02-14,FOH,58.34,3.72,1214.48,CAD,daily_aggregate
Commerce_01,2025-02-15,BOH,40.46,2.58,930.93,CAD,daily_aggregate
Commerce_01,2025-02-15,FOH,53.73,3.43,1118.62,CAD,daily_aggregate
Commerce_02,2025-02-15,BOH,31.38,2.00,721.98,CAD,daily_aggregate
Commerce_02,2025-02-15,FOH,41.11,2.62,855.76,CAD,daily_aggregate
Commerce_03,2025-02-15,BOH,47.38,3.02,1090.11,CAD,daily_aggregate
Commerce_03,2025-02-15,FOH,63.84,4.08,1329.24,CAD,daily_aggregate
Commerce_01,2025-02-16,BOH,23.72,1.51,545.68,CAD,daily_aggregate
Commerce_01,2025-02-16,FOH,32.48,2.07,676.11,CAD,daily_aggregate
Commerce_02,2025-02-16,BOH,18.78,1.20,432.18,CAD,daily_aggregate
Commerce_02,2025-02-16,FOH,25.35,1.62,527.82,CAD,daily_aggregate
Commerce_03,2025-02-16,BOH,23.87,1.52,549.15,CAD,daily_aggregate
Commerce_03,2025-02-16,FOH,31.99,2.04,665.95,CAD,daily_aggregate
Commerce_01,2025-02-17,BOH,28.50,0.00,598.50,CAD,daily_aggregate
Commerce_01,2025-02-17,FOH,35.95,0.00,683.05,CAD,daily_aggregate
Commerce_02,2025-02-17,BOH,22.24,0.00,467.04,CAD,daily_aggregate
Commerce_02,2025-02-17,FOH,30.01,0.00,570.19,CAD,daily_aggregate
Commerce_03,2025-02-17,BOH,31.67,0.00,665.07,CAD,daily_aggregate
Commerce_03,2025-02-17,FOH,40.78,0.00,774.82,CAD,daily_aggregate
Commerce_01,2025-02-18,BOH,28.46,0.00,597.66,CAD,daily_aggregate
Commerce_01,2025-02-18,FOH,38.39,0.00,729.41,CAD,daily_aggregate
Commerce_02,2025-02-18,BOH,22.62,0.00,475.02,CAD,daily_aggregate
Commerce_02,2025-02-18,FOH,30.11,0.00,572.09,CAD,daily_aggregate
Commerce_03,2025-02-18,BOH,34.58,0.00,726.18,CAD,daily_aggregate
Commerce_03,2025-02-18,FOH,46.36,0.00,880.84,CAD,daily_aggregate
Commerce_01,2025-02-19,BOH,31.77,0.00,667.17,CAD,daily_aggregate
Commerce_01,2025-02-19,FOH,43.51,0.00,826.69,CAD,daily_aggregate
Commerce_02,2025-02-19,BOH,26.12,0.00,548.52,CAD,daily_aggregate
Commerce_02,2025-02-19,FOH,34.95,0.00,664.05,CAD,daily_aggregate
Commerce_03,2025-02-19,BOH,32.76,0.00,687.96,CAD,daily_aggregate
Commerce_03,2025-02-19,FOH,44.12,0.00,838.28,CAD,daily_aggregate
Commerce_01,2025-02-20,BOH,36.35,0.00,763.35,CAD,daily_aggregate
Commerce_01,2025-02-20,FOH,49.18,0.00,934.42,CAD,daily_aggregate
Commerce_02,2025-02-20,BOH,26.50,0.00,556.50,CAD,daily_aggregate
Commerce_02,2025-02-20,FOH,33.44,0.00,635.36,CAD,daily_aggregate
Commerce_03,2025-02-20,BOH,38.13,0.00,800.73,CAD,daily_aggregate
Commerce_03,2025-02-20,FOH,50.29,0.00,955.51,CAD,daily_aggregate
Commerce_01,2025-02-21,BOH,36.78,2.35,846.40,CAD,daily_aggregate
Commerce_01,2025-02-21,FOH,51.82,3.31,1078.92,CAD,daily_aggregate
Commerce_02,2025-02-21,BOH,29.41,1.88,676.83,CAD,daily_aggregate
Commerce_02,2025-02-21,FOH,41.67,2.66,867.54,CAD,daily_aggregate
Commerce_03,2025-02-21,BOH,42.25,2.70,972.30,CAD,daily_aggregate
Commerce_03,2025-02-21,FOH,60.28,3.85,1255.04,CAD,daily_aggregate
Commerce_01,2025-02-22,BOH,42.24,2.70,972.09,CAD,daily_aggregate
Commerce_01,2025-02-22,FOH,56.03,3.58,1166.60,CAD,daily_aggregate
Commerce_02,2025-02-22,BOH,30.76,1.96,707.70,CAD,daily_aggregate
Commerce_02,2025-02-22,FOH,43.63,2.79,908.48,CAD,daily_aggregate
Commerce_03,2025-02-22,BOH,43.30,2.76,996.24,CAD,daily_aggregate
Commerce_03,2025-02-22,FOH,59.76,3.81,1244.02,CAD,daily_aggregate
Commerce_01,2025-02-23,BOH,20.98,1.34,482.79,CAD,daily_aggregate
Commerce_01,2025-02-23,FOH,29.89,1.91,622.34,CAD,daily_aggregate
Commerce_02,2025-02-23,BOH,17.72,1.13,407.72,CAD,daily_aggregate
Commerce_02,2025-02-23,FOH,23.48,1.50,488.87,CAD,daily_aggregate
Commerce_03,2025-02-23,BOH,27.48,1.75,632.20,CAD,daily_aggregate
Commerce_03,2025-02-23,FOH,36.48,2.33,759.52,CAD,daily_aggregate
Commerce_01,2025-02-24,BOH,27.06,0.00,568.26,CAD,daily_aggregate
Commerce_01,2025-02-24,FOH,37.08,0.00,704.52,CAD,daily_aggregate
Commerce_02,2025-02-24,BOH,21.24,0.00,446.04,CAD,daily_aggregate
Commerce_02,2025-02-24,FOH,28.04,0.00,532.76,CAD,daily_aggregate
Commerce_03,2025-02-24,BOH,29.91,0.00,628.11,CAD,daily_aggregate
Commerce_03,2025-02-24,FOH,41.36,0.00,785.84,CAD,daily_aggregate
Commerce_01,2025-02-25,BOH,27.75,0.00,582.75,CAD,daily_aggregate
Commerce_01,2025-02-25,FOH,36.56,0.00,694.64,CAD,daily_aggregate
Commerce_02,2025-02-25,BOH,23.42,0.00,491.82,CAD,daily_aggregate
Commerce_02,2025-02-25,FOH,30.61,0.00,581.59,CAD,daily_aggregate
Commerce_03,2025-02-25,BOH,31.75,0.00,666.75,CAD,daily_aggregate
Commerce_03,2025-02-25,FOH,44.35,0.00,842.65,CAD,daily_aggregate
Commerce_01,2025-02-26,BOH,30.57,0.00,641.97,CAD,daily_aggregate
Commerce_01,2025-02-26,FOH,41.47,0.00,787.93,CAD,daily_aggregate
Commerce_02,2025-02-26,BOH,23.63,0.00,496.23,CAD,daily_aggregate
Commerce_02,2025-02-26,FOH,33.72,0.00,640.68,CAD,daily_aggregate
Commerce_03,2025-02-26,BOH,34.43,0.00,723.03,CAD,daily_aggregate
Commerce_03,2025-02-26,FOH,46.93,0.00,891.67,CAD,daily_aggregate
Commerce_01,2025-02-27,BOH,32.50,0.00,682.50,CAD,daily_aggregate
Commerce_01,2025-02-27,FOH,46.50,0.00,883.50,CAD,daily_aggregate
Commerce_02,2025-02-27,BOH,28.01,0.00,588.21,CAD,daily_aggregate
Commerce_02,2025-02-27,FOH,36.36,0.00,690.84,CAD,daily_aggregate
Commerce_03,2025-02-27,BOH,39.13,0.00,821.73,CAD,daily_aggregate
Commerce_03,2025-02-27,FOH,49.84,0.00,946.96,CAD,daily_aggregate
Commerce_01,2025-02-28,BOH,37.87,2.42,871.50,CAD,daily_aggregate
Commerce_01,2025-02-28,FOH,49.45,3.16,1029.61,CAD,daily_aggregate
Commerce_02,2025-02-28,BOH,32.48,2.07,747.28,CAD,daily_aggregate
Commerce_02,2025-02-28,FOH,44.57,2.85,928.06,CAD,daily_aggregate
Commerce_03,2025-02-28,BOH,42.81,2.73,985.00,CAD,daily_aggregate
Commerce_03,2025-02-28,FOH,59.47,3.80,1238.23,CAD,daily_aggregate
