location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_03,2025-01-11,BOH,48.66,3.11,1119.82,CAD,daily_aggregate
Commerce_03,2025-01-11,FOH,65.46,4.18,1362.87,CAD,daily_aggregate
Commerce_01,2025-01-12,BOH,21.80,1.39,501.58,CAD,daily_aggregate
Commerce_01,2025-01-12,FOH,31.05,1.98,646.38,CAD,daily_aggregate
Commerce_02,2025-01-12,BOH,18.42,1.18,423.99,CAD,daily_aggregate
Commerce_02,2025-01-12,FOH,23.69,1.51,493.14,CAD,daily_aggregate
Commerce_03,2025-01-12,BOH,24.22,1.55,557.44,CAD,daily_aggregate
Commerce_03,2025-01-12,FOH,32.26,2.06,671.65,CAD,daily_aggregate
Commerce_01,2025-01-13,BOH,27.57,0.00,578.97,CAD,daily_aggregate
Commerce_01,2025-01-13,FOH,37.31,0.00,708.89,CAD,daily_aggregate
Commerce_02,2025-01-13,BOH,20.65,0.00,433.65,CAD,daily_aggregate
Commerce_02,2025-01-13,FOH,27.29,0.00,518.51,CAD,daily_aggregate
Commerce_03,2025-01-13,BOH,30.56,0.00,641.76,CAD,daily_aggregate
Commerce_03,2025-01-13,FOH,41.34,0.00,785.46,CAD,daily_aggregate
Commerce_01,2025-01-14,BOH,27.52,0.00,577.92,CAD,daily_aggregate
Commerce_01,2025-01-14,FOH,37.97,0.00,721.43,CAD,daily_aggregate
Commerce_02,2025-01-14,BOH,22.47,0.00,471.87,CAD,daily_aggregate
Commerce_02,2025-01-14,FOH,30.67,0.00,582.73,CAD,daily_aggregate
Commerce_03,2025-01-14,BOH,31.85,0.00,668.85,CAD,daily_aggregate
Commerce_03,2025-01-14,FOH,43.56,0.00,827.64,CAD,daily_aggregate
Commerce_01,2025-01-15,BOH,30.44,0.00,639.24,CAD,daily_aggregate
Commerce_01,2025-01-15,FOH,41.66,0.00,791.54,CAD,daily_aggregate
Commerce_02,2025-01-15,BOH,22.32,0.00,468.72,CAD,daily_aggregate
Commerce_02,2025-01-15,FOH,30.16,0.00,573.04,CAD,daily_aggregate
Commerce_03,2025-01-15,BOH,36.81,0.00,773.01,CAD,daily_aggregate
Commerce_03,2025-01-15,FOH,47.78,0.00,907.82,CAD,daily_aggregate
Commerce_01,2025-01-16,BOH,32.17,0.00,675.57,CAD,daily_aggregate
Commerce_01,2025-01-16,FOH,44.39,0.00,843.41,CAD,daily_aggregate
Commerce_02,2025-01-16,BOH,25.57,0.00,536.97,CAD,daily_aggregate
Commerce_02,2025-01-16,FOH,34.66,0.00,658.54,CAD,daily_aggregate
Commerce_03,2025-01-16,BOH,37.46,0.00,786.66,CAD,daily_aggregate
Commerce_03,2025-01-16,FOH,49.85,0.00,947.15,CAD,daily_aggregate
Commerce_01,2025-01-17,BOH,36.45,2.33,838.84,CAD,daily_aggregate
Commerce_01,2025-01-17,FOH,48.40,3.09,1007.66,CAD,daily_aggregate
Commerce_02,2025-01-17,BOH,30.19,1.93,694.78,CAD,daily_aggregate
Commerce_02,2025-01-17,FOH,43.56,2.78,906.87,CAD,daily_aggregate
Commerce_03,2025-01-17,BOH,44.36,2.83,1020.70,CAD,daily_aggregate
Commerce_03,2025-01-17,FOH,60.80,3.88,1265.78,CAD,daily_aggregate
Commerce_01,2025-01-18,BOH,40.81,2.60,938.91,CAD,daily_aggregate
Commerce_01,2025-01-18,FOH,54.21,3.46,1128.60,CAD,daily_aggregate
Commerce_02,2025-01-18,BOH,31.12,1.99,716.20,CAD,daily_aggregate
Commerce_02,2025-01-18,FOH,42.29,2.70,880.46,CAD,daily_aggregate
Commerce_03,2025-01-18,BOH,50.24,3.21,1156.16,CAD,daily_aggregate
Commerce_03,2025-01-18,FOH,66.85,4.27,1391.84,CAD,daily_aggregate
Commerce_01,2025-01-19,BOH,22.10,1.41,508.52,CAD,daily_aggregate
Commerce_01,2025-01-19,FOH,30.51,1.95,635.26,CAD,daily_aggregate
Commerce_02,2025-01-19,BOH,17.41,1.11,400.58,CAD,daily_aggregate
Commerce_02,2025-01-19,FOH,23.84,1.52,496.28,CAD,daily_aggregate
Commerce_03,2025-01-19,BOH,26.27,1.68,604.59,CAD,daily_aggregate
Commerce_03,2025-01-19,FOH,36.85,2.35,767.12,CAD,daily_aggregate
Commerce_01,2025-01-20,BOH,26.36,0.00,553.56,CAD,daily_aggregate
Commerce_01,2025-01-20,FOH,34.18,0.00,649.42,CAD,daily_aggregate
Commerce_02,2025-01-20,BOH,19.31,0.00,405.51,CAD,daily_aggregate
Commerce_02,2025-01-20,FOH,27.25,0.00,517.75,CAD,daily_aggregate
Commerce_03,2025-01-20,BOH,30.91,0.00,649.11,CAD,daily_aggregate
Commerce_03,2025-01-20,FOH,41.35,0.00,785.65,CAD,daily_aggregate
Commerce_01,2025-01-21,BOH,26.93,0.00,565.53,CAD,daily_aggregate
Commerce_01,2025-01-21,FOH,36.85,0.00,700.15,CAD,daily_aggregate
Commerce_02,2025-01-21,BOH,22.41,0.00,470.61,CAD,daily_aggregate
Commerce_02,2025-01-21,FOH,30.39,0.00,577.41,CAD,daily_aggregate
Commerce_03,2025-01-21,BOH,32.27,0.00,677.67,CAD,daily_aggregate
Commerce_03,2025-01-21,FOH,45.46,0.00,863.74,CAD,daily_aggregate
Commerce_01,2025-01-22,BOH,32.01,0.00,672.21,CAD,daily_aggregate
Commerce_01,2025-01-22,FOH,42.29,0.00,803.51,CAD,daily_aggregate
Commerce_02,2025-01-22,BOH,24.08,0.00,505.68,CAD,daily_aggregate
Commerce_02,2025-01-22,FOH,34.35,0.00,652.65,CAD,daily_aggregate
Commerce_03,2025-01-22,BOH,33.33,0.00,699.93,CAD,daily_aggregate
Commerce_03,2025-01-22,FOH,44.43,0.00,844.17,CAD,daily_aggregate
Commerce_01,2025-01-23,BOH,31.61,0.00,663.81,CAD,daily_aggregate
Commerce_01,2025-01-23,FOH,44.33,0.00,842.27,CAD,daily_aggregate
Commerce_02,2025-01-23,BOH,25.66,0.00,538.86,CAD,daily_aggregate
Commerce_02,2025-01-23,FOH,34.37,0.00,653.03,CAD,daily_aggregate
Commerce_03,2025-01-23,BOH,39.46,0.00,828.66,CAD,daily_aggregate
Commerce_03,2025-01-23,FOH,52.27,0.00,993.13,CAD,daily_aggregate
Commerce_01,2025-01-24,BOH,37.32,2.38,858.69,CAD,daily_aggregate
Commerce_01,2025-01-24,FOH,54.20,3.46,1128.41,CAD,daily_aggregate
Commerce_02,2025-01-24,BOH,30.29,1.93,696.88,CAD,daily_aggregate
Commerce_02,2025-01-24,FOH,40.30,2.57,838.94,CAD,daily_aggregate
Commerce_03,2025-01-24,BOH,41.70,2.66,959.49,CAD,daily_aggregate
Commerce_03,2025-01-24,FOH,57.35,3.66,1193.96,CAD,daily_aggregate
Commerce_01,2025-01-25,BOH,41.27,2.63,949.52,CAD,daily_aggregate
Commerce_01,2025-01-25,FOH,52.47,3.35,1092.40,CAD,daily_aggregate
Commerce_02,2025-01-25,BOH,30.28,1.93,696.68,CAD,daily_aggregate
Commerce_02,2025-01-25,FOH,41.54,2.65,864.78,CAD,daily_aggregate
Commerce_03,2025-01-25,BOH,46.14,2.94,1061.55,CAD,daily_aggregate
Commerce_03,2025-01-25,FOH,61.92,3.95,1289.06,CAD,daily_aggregate
Commerce_01,2025-01-26,BOH,22.45,1.43,516.50,CAD,daily_aggregate
Commerce_01,2025-01-26,FOH,30.40,1.94,632.89,CAD,daily_aggregate
Commerce_02,2025-01-26,BOH,16.65,1.06,383.04,CAD,daily_aggregate
Commerce_02,2025-01-26,FOH,22.31,1.42,464.36,CAD,daily_aggregate
Commerce_03,2025-01-26,BOH,24.28,1.55,558.70,CAD,daily_aggregate
Commerce_03,2025-01-26,FOH,31.88,2.03,663.58,CAD,daily_aggregate
Commerce_01,2025-01-27,BOH,25.79,0.00,541.59,CAD,daily_aggregate
Commerce_01,2025-01-27,FOH,34.88,0.00,662.72,CAD,daily_aggregate
Commerce_02,2025-01-27,BOH,21.02,0.00,441.42,CAD,daily_aggregate
Commerce_02,2025-01-27,FOH,29.10,0.00,552.90,CAD,daily_aggregate
Commerce_03,2025-01-27,BOH,28.39,0.00,596.19,CAD,daily_aggregate
Commerce_03,2025-01-27,FOH,40.25,0.00,764.75,CAD,daily_aggregate
Commerce_01,2025-01-28,BOH,26.72,0.00,561.12,CAD,daily_aggregate
Commerce_01,2025-01-28,FOH,36.15,0.00,686.85,CAD,daily_aggregate
Commerce_02,2025-01-28,BOH,21.44,0.00,450.24,CAD,daily_aggregate
Commerce_02,2025-01-28,FOH,31.26,0.00,593.94,CAD,daily_aggregate
Commerce_03,2025-01-28,BOH,30.46,0.00,639.66,CAD,daily_aggregate
Commerce_03,2025-01-28,FOH,42.20,0.00,801.80,CAD,daily_aggregate
Commerce_01,2025-01-29,BOH,32.08,0.00,673.68,CAD,daily_aggregate
Commerce_01,2025-01-29,FOH,40.63,0.00,771.97,CAD,daily_aggregate
Commerce_02,2025-01-29,BOH,23.77,0.00,499.17,CAD,daily_aggregate
Commerce_02,2025-01-29,FOH,33.00,0.00,627.00,CAD,daily_aggregate
Commerce_03,2025-01-29,BOH,35.63,0.00,748.23,CAD,daily_aggregate
Commerce_03,2025-01-29,FOH,47.26,0.00,897.94,CAD,daily_aggregate
Commerce_01,2025-01-30,BOH,33.76,0.00,708.96,CAD,daily_aggregate
Commerce_01,2025-01-30,FOH,44.53,0.00,846.07,CAD,daily_aggregate
Commerce_02,2025-01-30,BOH,26.41,0.00,554.61,CAD,daily_aggregate
Commerce_02,2025-01-30,FOH,34.67,0.00,658.73,CAD,daily_aggregate
Commerce_03,2025-01-30,BOH,37.31,0.00,783.51,CAD,daily_aggregate
Commerce_03,2025-01-30,FOH,51.40,0.00,976.60,CAD,daily_aggregate
Commerce_01,2025-01-31,BOH,38.28,2.44,880.74,CAD,daily_aggregate
Commerce_01,2025-01-31,FOH,50.74,3.24,1056.40,CAD,daily_aggregate
Commerce_02,2025-01-31,BOH,32.50,2.07,747.70,CAD,daily_aggregate
Commerce_02,2025-01-31,FOH,43.51,2.78,905.92,CAD,daily_aggregate
Commerce_03,2025-01-31,BOH,40.81,2.61,939.22,CAD,daily_aggregate
Commerce_03,2025-01-31,FOH,56.87,3.63,1183.98,CAD,daily_aggregate
