location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_01,2025-09-10,BOH,34.98,0.00,734.58,CAD,daily_aggregate
Commerce_01,2025-09-10,FOH,47.28,0.00,898.32,CAD,daily_aggregate
Commerce_02,2025-09-10,BOH,25.49,0.00,535.29,CAD,daily_aggregate
Commerce_02,2025-09-10,FOH,35.56,0.00,675.64,CAD,daily_aggregate
Commerce_03,2025-09-10,BOH,37.03,0.00,777.63,CAD,daily_aggregate
Commerce_03,2025-09-10,FOH,51.69,0.00,982.11,CAD,daily_aggregate
Commerce_01,2025-09-11,BOH,37.17,0.00,780.57,CAD,daily_aggregate
Commerce_01,2025-09-11,FOH,47.07,0.00,894.33,CAD,daily_aggregate
Commerce_02,2025-09-11,BOH,27.42,0.00,575.82,CAD,daily_aggregate
Commerce_02,2025-09-11,FOH,35.62,0.00,676.78,CAD,daily_aggregate
Commerce_03,2025-09-11,BOH,42.59,0.00,894.39,CAD,daily_aggregate
Commerce_03,2025-09-11,FOH,61.59,0.00,1170.21,CAD,daily_aggregate
Commerce_01,2025-09-12,BOH,41.84,2.67,962.74,CAD,daily_aggregate
Commerce_01,2025-09-12,FOH,56.85,3.63,1183.60,CAD,daily_aggregate
Commerce_02,2025-09-12,BOH,32.92,2.10,757.47,CAD,daily_aggregate
Commerce_02,2025-09-12,FOH,45.45,2.90,946.20,CAD,daily_aggregate
Commerce_03,2025-09-12,BOH,47.94,3.06,1103.13,CAD,daily_aggregate
Commerce_03,2025-09-12,FOH,68.37,4.36,1423.29,CAD,daily_aggregate
Commerce_01,2025-09-13,BOH,42.56,2.72,979.44,CAD,daily_aggregate
Commerce_01,2025-09-13,FOH,58.89,3.76,1226.07,CAD,daily_aggregate
Commerce_02,2025-09-13,BOH,31.47,2.01,724.18,CAD,daily_aggregate
Commerce_02,2025-09-13,FOH,44.22,2.82,920.55,CAD,daily_aggregate
Commerce_03,2025-09-13,BOH,48.31,3.08,1111.53,CAD,daily_aggregate
Commerce_03,2025-09-13,FOH,66.11,4.22,1376.36,CAD,daily_aggregate
Commerce_01,2025-09-14,BOH,24.72,1.58,568.89,CAD,daily_aggregate
Commerce_01,2025-09-14,FOH,33.76,2.15,702.72,CAD,daily_aggregate
Commerce_02,2025-09-14,BOH,19.68,1.26,452.97,CAD,daily_aggregate
Commerce_02,2025-09-14,FOH,25.73,1.64,535.61,CAD,daily_aggregate
Commerce_03,2025-09-14,BOH,26.27,1.68,604.59,CAD,daily_aggregate
Commerce_03,2025-09-14,FOH,35.90,2.29,747.36,CAD,daily_aggregate
Commerce_01,2025-09-15,BOH,28.80,0.00,604.80,CAD,daily_aggregate
Commerce_01,2025-09-15,FOH,37.89,0.00,719.91,CAD,daily_aggregate
Commerce_02,2025-09-15,BOH,20.37,0.00,427.77,CAD,daily_aggregate
Commerce_02,2025-09-15,FOH,27.73,0.00,526.87,CAD,daily_aggregate
Commerce_03,2025-09-15,BOH,32.85,0.00,689.85,CAD,daily_aggregate
Commerce_03,2025-09-15,FOH,43.13,0.00,819.47,CAD,daily_aggregate
Commerce_01,2025-09-16,BOH,31.86,0.00,669.06,CAD,daily_aggregate
Commerce_01,2025-09-16,FOH,43.06,0.00,818.14,CAD,daily_aggregate
Commerce_02,2025-09-16,BOH,24.37,0.00,511.77,CAD,daily_aggregate
Commerce_02,2025-09-16,FOH,32.20,0.00,611.80,CAD,daily_aggregate
Commerce_03,2025-09-16,BOH,32.53,0.00,683.13,CAD,daily_aggregate
Commerce_03,2025-09-16,FOH,44.27,0.00,841.13,CAD,daily_aggregate
Commerce_01,2025-09-17,BOH,32.38,0.00,679.98,CAD,daily_aggregate
Commerce_01,2025-09-17,FOH,43.70,0.00,830.30,CAD,daily_aggregate
Commerce_02,2025-09-17,BOH,25.41,0.00,533.61,CAD,daily_aggregate
Commerce_02,2025-09-17,FOH,32.66,0.00,620.54,CAD,daily_aggregate
Commerce_03,2025-09-17,BOH,37.24,0.00,782.04,CAD,daily_aggregate
Commerce_03,2025-09-17,FOH,53.83,0.00,1022.77,CAD,daily_aggregate
Commerce_01,2025-09-18,BOH,36.30,0.00,762.30,CAD,daily_aggregate
Commerce_01,2025-09-18,FOH,50.64,0.00,962.16,CAD,daily_aggregate
Commerce_02,2025-09-18,BOH,27.89,0.00,585.69,CAD,daily_aggregate
Commerce_02,2025-09-18,FOH,36.13,0.00,686.47,CAD,daily_aggregate
Commerce_03,2025-09-18,BOH,41.90,0.00,879.90,CAD,daily_aggregate
Commerce_03,2025-09-18,FOH,53.19,0.00,1010.61,CAD,daily_aggregate
Commerce_01,2025-09-19,BOH,43.89,2.80,1009.89,CAD,daily_aggregate
Commerce_01,2025-09-19,FOH,54.90,3.50,1142.85,CAD,daily_aggregate
Commerce_02,2025-09-19,BOH,32.58,2.08,749.70,CAD,daily_aggregate
Commerce_02,2025-09-19,FOH,43.40,2.77,903.54,CAD,daily_aggregate
Commerce_03,2025-09-19,BOH,49.83,3.18,1146.60,CAD,daily_aggregate
Commerce_03,2025-09-19,FOH,64.67,4.13,1346.44,CAD,daily_aggregate
Commerce_01,2025-09-20,BOH,44.20,2.82,1017.03,CAD,daily_aggregate
Commerce_01,2025-09-20,FOH,58.45,3.73,1216.86,CAD,daily_aggregate
Commerce_02,2025-09-20,BOH,32.88,2.10,756.63,CAD,daily_aggregate
Commerce_02,2025-09-20,FOH,44.17,2.82,919.60,CAD,daily_aggregate
Commerce_03,2025-09-20,BOH,45.02,2.87,1035.82,CAD,daily_aggregate
Commerce_03,2025-09-20,FOH,61.03,3.90,1270.72,CAD,daily_aggregate
Commerce_01,2025-09-21,BOH,21.75,1.39,500.54,CAD,daily_aggregate
Commerce_01,2025-09-21,FOH,31.58,2.02,657.59,CAD,daily_aggregate
Commerce_02,2025-09-21,BOH,18.01,1.15,414.44,CAD,daily_aggregate
Commerce_02,2025-09-21,FOH,24.87,1.59,517.84,CAD,daily_aggregate
Commerce_03,2025-09-21,BOH,28.54,1.82,656.67,CAD,daily_aggregate
Commerce_03,2025-09-21,FOH,38.85,2.48,808.83,CAD,daily_aggregate
Commerce_01,2025-09-22,BOH,29.22,0.00,613.62,CAD,daily_aggregate
Commerce_01,2025-09-22,FOH,38.14,0.00,724.66,CAD,daily_aggregate
Commerce_02,2025-09-22,BOH,21.13,0.00,443.73,CAD,daily_aggregate
Commerce_02,2025-09-22,FOH,27.67,0.00,525.73,CAD,daily_aggregate
Commerce_03,2025-09-22,BOH,31.96,0.00,671.16,CAD,daily_aggregate
Commerce_03,2025-09-22,FOH,42.07,0.00,799.33,CAD,daily_aggregate
Commerce_01,2025-09-23,BOH,29.11,0.00,611.31,CAD,daily_aggregate
Commerce_01,2025-09-23,FOH,39.95,0.00,759.05,CAD,daily_aggregate
Commerce_02,2025-09-23,BOH,23.82,0.00,500.22,CAD,daily_aggregate
Commerce_02,2025-09-23,FOH,32.81,0.00,623.39,CAD,daily_aggregate
Commerce_03,2025-09-23,BOH,33.99,0.00,713.79,CAD,daily_aggregate
Commerce_03,2025-09-23,FOH,47.16,0.00,896.04,CAD,daily_aggregate
Commerce_01,2025-09-24,BOH,31.14,0.00,653.94,CAD,daily_aggregate
Commerce_01,2025-09-24,FOH,44.16,0.00,839.04,CAD,daily_aggregate
Commerce_02,2025-09-24,BOH,26.84,0.00,563.64,CAD,daily_aggregate
Commerce_02,2025-09-24,FOH,35.65,0.00,677.35,CAD,daily_aggregate
Commerce_03,2025-09-24,BOH,38.81,0.00,815.01,CAD,daily_aggregate
Commerce_03,2025-09-24,FOH,50.72,0.00,963.68,CAD,daily_aggregate
Commerce_01,2025-09-25,BOH,36.51,0.00,766.71,CAD,daily_aggregate
Commerce_01,2025-09-25,FOH,51.85,0.00,985.15,CAD,daily_aggregate
Commerce_02,2025-09-25,BOH,26.31,0.00,552.51,CAD,daily_aggregate
Commerce_02,2025-09-25,FOH,35.25,0.00,669.75,CAD,daily_aggregate
Commerce_03,2025-09-25,BOH,43.84,0.00,920.64,CAD,daily_aggregate
Commerce_03,2025-09-25,FOH,56.12,0.00,1066.28,CAD,daily_aggregate
Commerce_01,2025-09-26,BOH,43.41,2.77,998.86,CAD,daily_aggregate
Commerce_01,2025-09-26,FOH,57.32,3.66,1193.39,CAD,daily_aggregate
Commerce_02,2025-09-26,BOH,31.27,2.00,719.67,CAD,daily_aggregate
Commerce_02,2025-09-26,FOH,44.02,2.81,916.46,CAD,daily_aggregate
Commerce_03,2025-09-26,BOH,48.60,3.10,1118.25,CAD,daily_aggregate
Commerce_03,2025-09-26,FOH,64.16,4.10,1335.89,CAD,daily_aggregate
Commerce_01,2025-09-27,BOH,41.90,2.67,964.00,CAD,daily_aggregate
Commerce_01,2025-09-27,FOH,59.29,3.78,1234.24,CAD,daily_aggregate
Commerce_02,2025-09-27,BOH,32.35,2.06,744.24,CAD,daily_aggregate
Commerce_02,2025-09-27,FOH,43.40,2.77,903.54,CAD,daily_aggregate
Commerce_03,2025-09-27,BOH,49.24,3.14,1132.95,CAD,daily_aggregate
Commerce_03,2025-09-27,FOH,64.52,4.12,1343.30,CAD,daily_aggregate
Commerce_01,2025-09-28,BOH,23.73,1.51,545.90,CAD,daily_aggregate
Commerce_01,2025-09-28,FOH,32.94,2.10,685.71,CAD,daily_aggregate
Commerce_02,2025-09-28,BOH,17.48,1.12,402.36,CAD,daily_aggregate
Commerce_02,2025-09-28,FOH,23.88,1.52,497.04,CAD,daily_aggregate
Commerce_03,2025-09-28,BOH,26.77,1.71,616.04,CAD,daily_aggregate
Commerce_03,2025-09-28,FOH,37.87,2.42,788.50,CAD,daily_aggregate
Commerce_01,2025-09-29,BOH,26.51,0.00,556.71,CAD,daily_aggregate
Commerce_01,2025-09-29,FOH,36.51,0.00,693.69,CAD,daily_aggregate
Commerce_02,2025-09-29,BOH,23.22,0.00,487.62,CAD,daily_aggregate
Commerce_02,2025-09-29,FOH,31.18,0.00,592.42,CAD,daily_aggregate
Commerce_03,2025-09-29,BOH,35.16,0.00,738.36,CAD,daily_aggregate
Commerce_03,2025-09-29,FOH,46.68,0.00,886.92,CAD,daily_aggregate
Commerce_01,2025-09-30,BOH,31.64,0.00,664.44,CAD,daily_aggregate
Commerce_01,2025-09-30,FOH,40.77,0.00,774.63,CAD,daily_aggregate
Commerce_02,2025-09-30,BOH,22.37,0.00,469.77,CAD,daily_aggregate
Commerce_02,2025-09-30,FOH,30.37,0.00,577.03,CAD,daily_aggregate
Commerce_03,2025-09-30,BOH,33.78,0.00,709.38,CAD,daily_aggregate
Commerce_03,2025-09-30,FOH,48.16,0.00,915.04,CAD,daily_aggregate
