location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_03,2025-10-09,BOH,42.61,0.00,894.81,CAD,daily_aggregate
Commerce_03,2025-10-09,FOH,55.25,0.00,1049.75,CAD,daily_aggregate
Commerce_01,2025-10-10,BOH,41.58,2.65,956.66,CAD,daily_aggregate
Commerce_01,2025-10-10,FOH,56.06,3.58,1167.17,CAD,daily_aggregate
Commerce_02,2025-10-10,BOH,31.95,2.04,735.21,CAD,daily_aggregate
Commerce_02,2025-10-10,FOH,44.89,2.86,934.42,CAD,daily_aggregate
Commerce_03,2025-10-10,BOH,47.36,3.02,1089.69,CAD,daily_aggregate
Commerce_03,2025-10-10,FOH,62.54,3.99,1301.98,CAD,daily_aggregate
Commerce_01,2025-10-11,BOH,41.79,2.67,961.70,CAD,daily_aggregate
Commerce_01,2025-10-11,FOH,60.45,3.86,1258.56,CAD,daily_aggregate
Commerce_02,2025-10-11,BOH,33.92,2.16,780.36,CAD,daily_aggregate
Commerce_02,2025-10-11,FOH,47.59,3.04,990.85,CAD,daily_aggregate
Commerce_03,2025-10-11,BOH,45.95,2.93,1057.24,CAD,daily_aggregate
Commerce_03,2025-10-11,FOH,61.97,3.96,1290.29,CAD,daily_aggregate
Commerce_01,2025-10-12,BOH,25.15,1.61,578.86,CAD,daily_aggregate
Commerce_01,2025-10-12,FOH,33.06,2.11,688.28,CAD,daily_aggregate
Commerce_02,2025-10-12,BOH,17.93,1.14,412.44,CAD,daily_aggregate
Commerce_02,2025-10-12,FOH,23.17,1.48,482.41,CAD,daily_aggregate
Commerce_03,2025-10-12,BOH,25.81,1.65,593.98,CAD,daily_aggregate
Commerce_03,2025-10-12,FOH,35.16,2.24,731.88,CAD,daily_aggregate
Commerce_01,2025-10-13,BOH,28.72,0.00,603.12,CAD,daily_aggregate
Commerce_01,2025-10-13,FOH,38.26,0.00,726.94,CAD,daily_aggregate
Commerce_02,2025-10-13,BOH,21.80,0.00,457.80,CAD,daily_aggregate
Commerce_02,2025-10-13,FOH,30.35,0.00,576.65,CAD,daily_aggregate
Commerce_03,2025-10-13,BOH,34.76,0.00,729.96,CAD,daily_aggregate
Commerce_03,2025-10-13,FOH,46.54,0.00,884.26,CAD,daily_aggregate
Commerce_01,2025-10-14,BOH,29.56,0.00,620.76,CAD,daily_aggregate
Commerce_01,2025-10-14,FOH,39.94,0.00,758.86,CAD,daily_aggregate
Commerce_02,2025-10-14,BOH,24.06,0.00,505.26,CAD,daily_aggregate
Commerce_02,2025-10-14,FOH,31.55,0.00,599.45,CAD,daily_aggregate
Commerce_03,2025-10-14,BOH,34.17,0.00,717.57,CAD,daily_aggregate
Commerce_03,2025-10-14,FOH,47.94,0.00,910.86,CAD,daily_aggregate
Commerce_01,2025-10-15,BOH,32.23,0.00,676.83,CAD,daily_aggregate
Commerce_01,2025-10-15,FOH,46.19,0.00,877.61,CAD,daily_aggregate
Commerce_02,2025-10-15,BOH,25.40,0.00,533.40,CAD,daily_aggregate
Commerce_02,2025-10-15,FOH,33.83,0.00,642.77,CAD,daily_aggregate
Commerce_03,2025-10-15,BOH,37.28,0.00,782.88,CAD,daily_aggregate
Commerce_03,2025-10-15,FOH,50.22,0.00,954.18,CAD,daily_aggregate
Commerce_01,2025-10-16,BOH,37.44,0.00,786.24,CAD,daily_aggregate
Commerce_01,2025-10-16,FOH,49.87,0.00,947.53,CAD,daily_aggregate
Commerce_02,2025-10-16,BOH,28.10,0.00,590.10,CAD,daily_aggregate
Commerce_02,2025-10-16,FOH,38.76,0.00,736.44,CAD,daily_aggregate
Commerce_03,2025-10-16,BOH,43.00,0.00,903.00,CAD,daily_aggregate
Commerce_03,2025-10-16,FOH,57.14,0.00,1085.66,CAD,daily_aggregate
Commerce_01,2025-10-17,BOH,39.32,2.51,904.78,CAD,daily_aggregate
Commerce_01,2025-10-17,FOH,52.34,3.34,1089.65,CAD,daily_aggregate
Commerce_02,2025-10-17,BOH,33.33,2.13,767.02,CAD,daily_aggregate
Commerce_02,2025-10-17,FOH,45.73,2.92,952.09,CAD,daily_aggregate
Commerce_03,2025-10-17,BOH,42.59,2.72,980.07,CAD,daily_aggregate
Commerce_03,2025-10-17,FOH,56.43,3.60,1174.77,CAD,daily_aggregate
Commerce_01,2025-10-18,BOH,43.77,2.79,1007.06,CAD,daily_aggregate
Commerce_01,2025-10-18,FOH,56.02,3.58,1166.41,CAD,daily_aggregate
Commerce_02,2025-10-18,BOH,33.87,2.16,779.31,CAD,daily_aggregate
Commerce_02,2025-10-18,FOH,42.85,2.74,892.24,CAD,daily_aggregate
Commerce_03,2025-10-18,BOH,45.59,2.91,1049.06,CAD,daily_aggregate
Commerce_03,2025-10-18,FOH,63.26,4.04,1317.08,CAD,daily_aggregate
Commerce_01,2025-10-19,BOH,23.34,1.49,537.08,CAD,daily_aggregate
Commerce_01,2025-10-19,FOH,31.40,2.00,653.60,CAD,daily_aggregate
Commerce_02,2025-10-19,BOH,18.92,1.21,435.44,CAD,daily_aggregate
Commerce_02,2025-10-19,FOH,25.36,1.62,528.01,CAD,daily_aggregate
Commerce_03,2025-10-19,BOH,27.91,1.78,642.18,CAD,daily_aggregate
Commerce_03,2025-10-19,FOH,35.79,2.28,744.99,CAD,daily_aggregate
Commerce_01,2025-10-20,BOH,27.65,0.00,580.65,CAD,daily_aggregate
Commerce_01,2025-10-20,FOH,37.74,0.00,717.06,CAD,daily_aggregate
Commerce_02,2025-10-20,BOH,22.83,0.00,479.43,CAD,daily_aggregate
Commerce_02,2025-10-20,FOH,30.11,0.00,572.09,CAD,daily_aggregate
Commerce_03,2025-10-20,BOH,32.36,0.00,679.56,CAD,daily_aggregate
Commerce_03,2025-10-20,FOH,43.14,0.00,819.66,CAD,daily_aggregate
Commerce_01,2025-10-21,BOH,26.85,0.00,563.85,CAD,daily_aggregate
Commerce_01,2025-10-21,FOH,36.74,0.00,698.06,CAD,daily_aggregate
Commerce_02,2025-10-21,BOH,24.95,0.00,523.95,CAD,daily_aggregate
Commerce_02,2025-10-21,FOH,31.51,0.00,598.69,CAD,daily_aggregate
Commerce_03,2025-10-21,BOH,33.23,0.00,697.83,CAD,daily_aggregate
Commerce_03,2025-10-21,FOH,45.55,0.00,865.45,CAD,daily_aggregate
Commerce_01,2025-10-22,BOH,31.32,0.00,657.72,CAD,daily_aggregate
Commerce_01,2025-10-22,FOH,41.41,0.00,786.79,CAD,daily_aggregate
Commerce_02,2025-10-22,BOH,26.17,0.00,549.57,CAD,daily_aggregate
Commerce_02,2025-10-22,FOH,35.24,0.00,669.56,CAD,daily_aggregate
Commerce_03,2025-10-22,BOH,35.99,0.00,755.79,CAD,daily_aggregate
Commerce_03,2025-10-22,FOH,48.14,0.00,914.66,CAD,daily_aggregate
Commerce_01,2025-10-23,BOH,34.79,0.00,730.59,CAD,daily_aggregate
Commerce_01,2025-10-23,FOH,49.95,0.00,949.05,CAD,daily_aggregate
Commerce_02,2025-10-23,BOH,26.36,0.00,553.56,CAD,daily_aggregate
Commerce_02,2025-10-23,FOH,38.27,0.00,727.13,CAD,daily_aggregate
Commerce_03,2025-10-23,BOH,44.73,0.00,939.33,CAD,daily_aggregate
Commerce_03,2025-10-23,FOH,57.74,0.00,1097.06,CAD,daily_aggregate
Commerce_01,2025-10-24,BOH,38.55,2.46,887.04,CAD,daily_aggregate
Commerce_01,2025-10-24,FOH,53.82,3.44,1120.62,CAD,daily_aggregate
Commerce_02,2025-10-24,BOH,30.95,1.98,712.32,CAD,daily_aggregate
Commerce_02,2025-10-24,FOH,41.77,2.67,869.72,CAD,daily_aggregate
Commerce_03,2025-10-24,BOH,45.26,2.89,1041.50,CAD,daily_aggregate
Commerce_03,2025-10-24,FOH,58.52,3.74,1218.47,CAD,daily_aggregate
Commerce_01,2025-10-25,BOH,43.74,2.79,1006.42,CAD,daily_aggregate
Commerce_01,2025-10-25,FOH,62.94,4.02,1310.43,CAD,daily_aggregate
Commerce_02,2025-10-25,BOH,32.65,2.08,751.17,CAD,daily_aggregate
Commerce_02,2025-10-25,FOH,43.69,2.79,909.62,CAD,daily_aggregate
Commerce_03,2025-10-25,BOH,48.56,3.10,1117.41,CAD,daily_aggregate
Commerce_03,2025-10-25,FOH,66.11,4.22,1376.36,CAD,daily_aggregate
Commerce_01,2025-10-26,BOH,23.26,1.48,535.08,CAD,daily_aggregate
Commerce_01,2025-10-26,FOH,31.22,1.99,649.90,CAD,daily_aggregate
Commerce_02,2025-10-26,BOH,19.29,1.23,443.84,CAD,daily_aggregate
Commerce_02,2025-10-26,FOH,25.16,1.61,523.92,CAD,daily_aggregate
Commerce_03,2025-10-26,BOH,26.85,1.71,617.72,CAD,daily_aggregate
Commerce_03,2025-10-26,FOH,37.01,2.36,770.45,CAD,daily_aggregate
Commerce_01,2025-10-27,BOH,26.89,0.00,564.69,CAD,daily_aggregate
Commerce_01,2025-10-27,FOH,36.22,0.00,688.18,CAD,daily_aggregate
Commerce_02,2025-10-27,BOH,20.56,0.00,431.76,CAD,daily_aggregate
Commerce_02,2025-10-27,FOH,29.37,0.00,558.03,CAD,daily_aggregate
Commerce_03,2025-10-27,BOH,29.58,0.00,621.18,CAD,daily_aggregate
Commerce_03,2025-10-27,FOH,39.51,0.00,750.69,CAD,daily_aggregate
Commerce_01,2025-10-28,BOH,28.63,0.00,601.23,CAD,daily_aggregate
Commerce_01,2025-10-28,FOH,39.60,0.00,752.40,CAD,daily_aggregate
Commerce_02,2025-10-28,BOH,21.85,0.00,458.85,CAD,daily_aggregate
Commerce_02,2025-10-28,FOH,29.70,0.00,564.30,CAD,daily_aggregate
Commerce_03,2025-10-28,BOH,33.32,0.00,699.72,CAD,daily_aggregate
Commerce_03,2025-10-28,FOH,45.36,0.00,861.84,CAD,daily_aggregate
Commerce_01,2025-10-29,BOH,32.75,0.00,687.75,CAD,daily_aggregate
Commerce_01,2025-10-29,FOH,41.33,0.00,785.27,CAD,daily_aggregate
Commerce_02,2025-10-29,BOH,25.96,0.00,545.16,CAD,daily_aggregate
Commerce_02,2025-10-29,FOH,34.91,0.00,663.29,CAD,daily_aggregate
Commerce_03,2025-10-29,BOH,36.28,0.00,761.88,CAD,daily_aggregate
Commerce_03,2025-10-29,FOH,48.31,0.00,917.89,CAD,daily_aggregate
Commerce_01,2025-10-30,BOH,34.28,0.00,719.88,CAD,daily_aggregate
Commerce_01,2025-10-30,FOH,47.33,0.00,899.27,CAD,daily_aggregate
Commerce_02,2025-10-30,BOH,27.45,0.00,576.45,CAD,daily_aggregate
Commerce_02,2025-10-30,FOH,34.89,0.00,662.91,CAD,daily_aggregate
Commerce_03,2025-10-30,BOH,40.63,0.00,853.23,CAD,daily_aggregate
Commerce_03,2025-10-30,FOH,54.91,0.00,1043.29,CAD,daily_aggregate
Commerce_01,2025-10-31,BOH,42.46,2.71,977.02,CAD,daily_aggregate
Commerce_01,2025-10-31,FOH,57.43,3.67,1195.76,CAD,daily_aggregate
Commerce_02,2025-10-31,BOH,31.34,2.00,721.14,CAD,daily_aggregate
Commerce_02,2025-10-31,FOH,44.36,2.83,923.50,CAD,daily_aggregate
Commerce_03,2025-10-31,BOH,45.39,2.90,1044.54,CAD,daily_aggregate
Commerce_03,2025-10-31,FOH,62.89,4.01,1309.20,CAD,daily_aggregate
