location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_03,2025-07-07,FOH,44.67,0.00,848.73,CAD,daily_aggregate
Commerce_01,2025-07-08,BOH,34.56,0.00,725.76,CAD,daily_aggregate
Commerce_01,2025-07-08,FOH,45.52,0.00,864.88,CAD,daily_aggregate
Commerce_02,2025-07-08,BOH,25.83,0.00,542.43,CAD,daily_aggregate
Commerce_02,2025-07-08,FOH,34.82,0.00,661.58,CAD,daily_aggregate
Commerce_03,2025-07-08,BOH,37.63,0.00,790.23,CAD,daily_aggregate
Commerce_03,2025-07-08,FOH,50.19,0.00,953.61,CAD,daily_aggregate
Commerce_01,2025-07-09,BOH,34.25,0.00,719.25,CAD,daily_aggregate
Commerce_01,2025-07-09,FOH,45.50,0.00,864.50,CAD,daily_aggregate
Commerce_02,2025-07-09,BOH,26.39,0.00,554.19,CAD,daily_aggregate
Commerce_02,2025-07-09,FOH,37.85,0.00,719.15,CAD,daily_aggregate
Commerce_03,2025-07-09,BOH,39.46,0.00,828.66,CAD,daily_aggregate
Commerce_03,2025-07-09,FOH,54.38,0.00,1033.22,CAD,daily_aggregate
Commerce_01,2025-07-10,BOH,39.05,0.00,820.05,CAD,daily_aggregate
Commerce_01,2025-07-10,FOH,54.89,0.00,1042.91,CAD,daily_aggregate
Commerce_02,2025-07-10,BOH,29.74,0.00,624.54,CAD,daily_aggregate
Commerce_02,2025-07-10,FOH,40.44,0.00,768.36,CAD,daily_aggregate
Commerce_03,2025-07-10,BOH,47.68,0.00,1001.28,CAD,daily_aggregate
Commerce_03,2025-07-10,FOH,63.98,0.00,1215.62,CAD,daily_aggregate
Commerce_01,2025-07-11,BOH,43.96,2.81,1011.68,CAD,daily_aggregate
Commerce_01,2025-07-11,FOH,59.60,3.80,1240.70,CAD,daily_aggregate
Commerce_02,2025-07-11,BOH,34.43,2.20,792.33,CAD,daily_aggregate
Commerce_02,2025-07-11,FOH,45.42,2.90,945.63,CAD,daily_aggregate
Commerce_03,2025-07-11,BOH,51.19,3.27,1178.00,CAD,daily_aggregate
Commerce_03,2025-07-11,FOH,68.36,4.36,1423.10,CAD,daily_aggregate
Commerce_01,2025-07-12,BOH,45.84,2.93,1054.94,CAD,daily_aggregate
Commerce_01,2025-07-12,FOH,60.88,3.89,1267.58,CAD,daily_aggregate
Commerce_02,2025-07-12,BOH,34.99,2.23,805.04,CAD,daily_aggregate
Commerce_02,2025-07-12,FOH,50.67,3.23,1054.78,CAD,daily_aggregate
Commerce_03,2025-07-12,BOH,55.32,3.53,1272.92,CAD,daily_aggregate
Commerce_03,2025-07-12,FOH,70.70,4.51,1471.84,CAD,daily_aggregate
Commerce_01,2025-07-13,BOH,24.50,1.56,563.64,CAD,daily_aggregate
Commerce_01,2025-07-13,FOH,33.26,2.12,692.36,CAD,daily_aggregate
Commerce_02,2025-07-13,BOH,19.43,1.24,447.09,CAD,daily_aggregate
Commerce_02,2025-07-13,FOH,25.74,1.64,535.80,CAD,daily_aggregate
Commerce_03,2025-07-13,BOH,30.37,1.94,698.88,CAD,daily_aggregate
Commerce_03,2025-07-13,FOH,41.60,2.65,865.92,CAD,daily_aggregate
Commerce_01,2025-07-14,BOH,30.01,0.00,630.21,CAD,daily_aggregate
Commerce_01,2025-07-14,FOH,40.08,0.00,761.52,CAD,daily_aggregate
Commerce_02,2025-07-14,BOH,22.21,0.00,466.41,CAD,daily_aggregate
Commerce_02,2025-07-14,FOH,30.38,0.00,577.22,CAD,daily_aggregate
Commerce_03,2025-07-14,BOH,34.18,0.00,717.78,CAD,daily_aggregate
Commerce_03,2025-07-14,FOH,45.79,0.00,870.01,CAD,daily_aggregate
Commerce_01,2025-07-15,BOH,33.79,0.00,709.59,CAD,daily_aggregate
Commerce_01,2025-07-15,FOH,43.43,0.00,825.17,CAD,daily_aggregate
Commerce_02,2025-07-15,BOH,27.06,0.00,568.26,CAD,daily_aggregate
Commerce_02,2025-07-15,FOH,36.23,0.00,688.37,CAD,daily_aggregate
Commerce_03,2025-07-15,BOH,36.32,0.00,762.72,CAD,daily_aggregate
Commerce_03,2025-07-15,FOH,50.21,0.00,953.99,CAD,daily_aggregate
Commerce_01,2025-07-16,BOH,38.40,0.00,806.40,CAD,daily_aggregate
Commerce_01,2025-07-16,FOH,51.84,0.00,984.96,CAD,daily_aggregate
Commerce_02,2025-07-16,BOH,27.68,0.00,581.28,CAD,daily_aggregate
Commerce_02,2025-07-16,FOH,37.68,0.00,715.92,CAD,daily_aggregate
Commerce_03,2025-07-16,BOH,40.87,0.00,858.27,CAD,daily_aggregate
Commerce_03,2025-07-16,FOH,57.43,0.00,1091.17,CAD,daily_aggregate
Commerce_01,2025-07-17,BOH,39.76,0.00,834.96,CAD,daily_aggregate
Commerce_01,2025-07-17,FOH,50.34,0.00,956.46,CAD,daily_aggregate
Commerce_02,2025-07-17,BOH,28.06,0.00,589.26,CAD,daily_aggregate
Commerce_02,2025-07-17,FOH,37.73,0.00,716.87,CAD,daily_aggregate
Commerce_03,2025-07-17,BOH,47.99,0.00,1007.79,CAD,daily_aggregate
Commerce_03,2025-07-17,FOH,61.17,0.00,1162.23,CAD,daily_aggregate
Commerce_01,2025-07-18,BOH,42.22,2.70,971.67,CAD,daily_aggregate
Commerce_01,2025-07-18,FOH,57.10,3.65,1188.92,CAD,daily_aggregate
Commerce_02,2025-07-18,BOH,33.60,2.15,773.32,CAD,daily_aggregate
Commerce_02,2025-07-18,FOH,47.39,3.03,986.76,CAD,daily_aggregate
Commerce_03,2025-07-18,BOH,46.26,2.95,1064.38,CAD,daily_aggregate
Commerce_03,2025-07-18,FOH,64.22,4.10,1337.03,CAD,daily_aggregate
Commerce_01,2025-07-19,BOH,46.15,2.95,1062.08,CAD,daily_aggregate
Commerce_01,2025-07-19,FOH,61.96,3.96,1290.10,CAD,daily_aggregate
Commerce_02,2025-07-19,BOH,39.02,2.49,897.86,CAD,daily_aggregate
Commerce_02,2025-07-19,FOH,53.06,3.39,1104.76,CAD,daily_aggregate
Commerce_03,2025-07-19,BOH,54.58,3.48,1255.80,CAD,daily_aggregate
Commerce_03,2025-07-19,FOH,72.59,4.63,1511.16,CAD,daily_aggregate
Commerce_01,2025-07-20,BOH,24.13,1.54,555.24,CAD,daily_aggregate
Commerce_01,2025-07-20,FOH,33.30,2.13,693.40,CAD,daily_aggregate
Commerce_02,2025-07-20,BOH,20.03,1.28,460.95,CAD,daily_aggregate
Commerce_02,2025-07-20,FOH,26.15,1.67,544.44,CAD,daily_aggregate
Commerce_03,2025-07-20,BOH,29.45,1.88,677.67,CAD,daily_aggregate
Commerce_03,2025-07-20,FOH,40.80,2.60,849.30,CAD,daily_aggregate
Commerce_01,2025-07-21,BOH,28.99,0.00,608.79,CAD,daily_aggregate
Commerce_01,2025-07-21,FOH,41.31,0.00,784.89,CAD,daily_aggregate
Commerce_02,2025-07-21,BOH,23.99,0.00,503.79,CAD,daily_aggregate
Commerce_02,2025-07-21,FOH,31.32,0.00,595.08,CAD,daily_aggregate
Commerce_03,2025-07-21,BOH,37.11,0.00,779.31,CAD,daily_aggregate
Commerce_03,2025-07-21,FOH,49.99,0.00,949.81,CAD,daily_aggregate
Commerce_01,2025-07-22,BOH,30.64,0.00,643.44,CAD,daily_aggregate
Commerce_01,2025-07-22,FOH,43.28,0.00,822.32,CAD,daily_aggregate
Commerce_02,2025-07-22,BOH,22.69,0.00,476.49,CAD,daily_aggregate
Commerce_02,2025-07-22,FOH,30.88,0.00,586.72,CAD,daily_aggregate
Commerce_03,2025-07-22,BOH,37.57,0.00,788.97,CAD,daily_aggregate
Commerce_03,2025-07-22,FOH,50.34,0.00,956.46,CAD,daily_aggregate
Commerce_01,2025-07-23,BOH,34.56,0.00,725.76,CAD,daily_aggregate
Commerce_01,2025-07-23,FOH,47.50,0.00,902.50,CAD,daily_aggregate
Commerce_02,2025-07-23,BOH,28.70,0.00,602.70,CAD,daily_aggregate
Commerce_02,2025-07-23,FOH,36.98,0.00,702.62,CAD,daily_aggregate
Commerce_03,2025-07-23,BOH,41.47,0.00,870.87,CAD,daily_aggregate
Commerce_03,2025-07-23,FOH,56.57,0.00,1074.83,CAD,daily_aggregate
Commerce_01,2025-07-24,BOH,39.98,0.00,839.58,CAD,daily_aggregate
Commerce_01,2025-07-24,FOH,51.31,0.00,974.89,CAD,daily_aggregate
Commerce_02,2025-07-24,BOH,31.12,0.00,653.52,CAD,daily_aggregate
Commerce_02,2025-07-24,FOH,42.71,0.00,811.49,CAD,daily_aggregate
Commerce_03,2025-07-24,BOH,44.95,0.00,943.95,CAD,daily_aggregate
Commerce_03,2025-07-24,FOH,58.36,0.00,1108.84,CAD,daily_aggregate
Commerce_01,2025-07-25,BOH,44.34,2.83,1020.28,CAD,daily_aggregate
Commerce_01,2025-07-25,FOH,60.77,3.88,1265.21,CAD,daily_aggregate
Commerce_02,2025-07-25,BOH,36.66,2.34,843.57,CAD,daily_aggregate
Commerce_02,2025-07-25,FOH,46.96,3.00,977.74,CAD,daily_aggregate
Commerce_03,2025-07-25,BOH,49.34,3.15,1135.36,CAD,daily_aggregate
Commerce_03,2025-07-25,FOH,66.35,4.24,1381.49,CAD,daily_aggregate
Commerce_01,2025-07-26,BOH,42.89,2.74,987.00,CAD,daily_aggregate
Commerce_01,2025-07-26,FOH,57.94,3.70,1206.31,CAD,daily_aggregate
Commerce_02,2025-07-26,BOH,35.12,2.24,808.08,CAD,daily_aggregate
Commerce_02,2025-07-26,FOH,49.11,3.13,1022.30,CAD,daily_aggregate
Commerce_03,2025-07-26,BOH,51.18,3.27,1177.78,CAD,daily_aggregate
Commerce_03,2025-07-26,FOH,68.09,4.35,1417.68,CAD,daily_aggregate
Commerce_01,2025-07-27,BOH,24.58,1.57,565.64,CAD,daily_aggregate
Commerce_01,2025-07-27,FOH,33.05,2.11,688.08,CAD,daily_aggregate
Commerce_02,2025-07-27,BOH,19.05,1.22,438.48,CAD,daily_aggregate
Commerce_02,2025-07-27,FOH,25.59,1.63,532.66,CAD,daily_aggregate
Commerce_03,2025-07-27,BOH,29.57,1.89,680.50,CAD,daily_aggregate
Commerce_03,2025-07-27,FOH,40.25,2.57,838.00,CAD,daily_aggregate
Commerce_01,2025-07-28,BOH,29.58,0.00,621.18,CAD,daily_aggregate
Commerce_01,2025-07-28,FOH,40.49,0.00,769.31,CAD,daily_aggregate
Commerce_02,2025-07-28,BOH,23.24,0.00,488.04,CAD,daily_aggregate
Commerce_02,2025-07-28,FOH,29.85,0.00,567.15,CAD,daily_aggregate
Commerce_03,2025-07-28,BOH,35.69,0.00,749.49,CAD,daily_aggregate
Commerce_03,2025-07-28,FOH,50.82,0.00,965.58,CAD,daily_aggregate
Commerce_01,2025-07-29,BOH,31.78,0.00,667.38,CAD,daily_aggregate
Commerce_01,2025-07-29,FOH,42.90,0.00,815.10,CAD,daily_aggregate
Commerce_02,2025-07-29,BOH,27.13,0.00,569.73,CAD,daily_aggregate
Commerce_02,2025-07-29,FOH,34.83,0.00,661.77,CAD,daily_aggregate
Commerce_03,2025-07-29,BOH,35.52,0.00,745.92,CAD,daily_aggregate
Commerce_03,2025-07-29,FOH,47.52,0.00,902.88,CAD,daily_aggregate
Commerce_01,2025-07-30,BOH,34.11,0.00,716.31,CAD,daily_aggregate
Commerce_01,2025-07-30,FOH,44.76,0.00,850.44,CAD,daily_aggregate
Commerce_02,2025-07-30,BOH,28.44,0.00,597.24,CAD,daily_aggregate
Commerce_02,2025-07-30,FOH,38.73,0.00,735.87,CAD,daily_aggregate
Commerce_03,2025-07-30,BOH,40.09,0.00,841.89,CAD,daily_aggregate
Commerce_03,2025-07-30,FOH,51.91,0.00,986.29,CAD,daily_aggregate
Commerce_01,2025-07-31,BOH,38.46,0.00,807.66,CAD,daily_aggregate
Commerce_01,2025-07-31,FOH,52.65,0.00,1000.35,CAD,daily_aggregate
Commerce_02,2025-07-31,BOH,32.24,0.00,677.04,CAD,daily_aggregate
Commerce_02,2025-07-31,FOH,44.27,0.00,841.13,CAD,daily_aggregate
Commerce_03,2025-07-31,BOH,44.70,0.00,938.70,CAD,daily_aggregate
Commerce_03,2025-07-31,FOH,61.92,0.00,1176.48,CAD,daily_aggregate
