location_id,work_date,role,regular_hours,overtime_hours,wage_cost,currency,source_granularity
Commerce_02,2025-12-06,BOH,31.93,2.04,734.79,CAD,daily_aggregate
Commerce_02,2025-12-06,FOH,42.52,2.71,885.12,CAD,daily_aggregate
Commerce_03,2025-12-06,BOH,42.77,2.73,984.16,CAD,daily_aggregate
Commerce_03,2025-12-06,FOH,59.96,3.83,1248.40,CAD,daily_aggregate
Commerce_01,2025-12-07,BOH,21.57,1.38,496.44,CAD,daily_aggregate
Commerce_01,2025-12-07,FOH,30.22,1.93,629.18,CAD,daily_aggregate
Commerce_02,2025-12-07,BOH,16.71,1.07,384.62,CAD,daily_aggregate
Commerce_02,2025-12-07,FOH,23.42,1.49,487.44,CAD,daily_aggregate
Commerce_03,2025-12-07,BOH,26.85,1.71,617.72,CAD,daily_aggregate
Commerce_03,2025-12-07,FOH,36.34,2.32,756.58,CAD,daily_aggregate
Commerce_01,2025-12-08,BOH,25.89,0.00,543.69,CAD,daily_aggregate
Commerce_01,2025-12-08,FOH,37.23,0.00,707.37,CAD,daily_aggregate
Commerce_02,2025-12-08,BOH,21.11,0.00,443.31,CAD,daily_aggregate
Commerce_02,2025-12-08,FOH,29.18,0.00,554.42,CAD,daily_aggregate
Commerce_03,2025-12-08,BOH,29.71,0.00,623.91,CAD,daily_aggregate
Commerce_03,2025-12-08,FOH,42.16,0.00,801.04,CAD,daily_aggregate
Commerce_01,2025-12-09,BOH,27.82,0.00,584.22,CAD,daily_aggregate
Commerce_01,2025-12-09,FOH,35.49,0.00,674.31,CAD,daily_aggregate
Commerce_02,2025-12-09,BOH,22.07,0.00,463.47,CAD,daily_aggregate
Commerce_02,2025-12-09,FOH,28.60,0.00,543.40,CAD,daily_aggregate
Commerce_03,2025-12-09,BOH,29.34,0.00,616.14,CAD,daily_aggregate
Commerce_03,2025-12-09,FOH,41.73,0.00,792.87,CAD,daily_aggregate
Commerce_01,2025-12-10,BOH,29.86,0.00,627.06,CAD,daily_aggregate
Commerce_01,2025-12-10,FOH,41.86,0.00,795.34,CAD,daily_aggregate
Commerce_02,2025-12-10,BOH,24.77,0.00,520.17,CAD,daily_aggregate
Commerce_02,2025-12-10,FOH,35.60,0.00,676.40,CAD,daily_aggregate
Commerce_03,2025-12-10,BOH,32.38,0.00,679.98,CAD,daily_aggregate
Commerce_03,2025-12-10,FOH,45.45,0.00,863.55,CAD,daily_aggregate
Commerce_01,2025-12-11,BOH,32.61,0.00,684.81,CAD,daily_aggregate
Commerce_01,2025-12-11,FOH,45.81,0.00,870.39,CAD,daily_aggregate
Commerce_02,2025-12-11,BOH,26.19,0.00,549.99,CAD,daily_aggregate
Commerce_02,2025-12-11,FOH,33.68,0.00,639.92,CAD,daily_aggregate
Commerce_03,2025-12-11,BOH,41.92,0.00,880.32,CAD,daily_aggregate
Commerce_03,2025-12-11,FOH,55.39,0.00,1052.41,CAD,daily_aggregate
Commerce_01,2025-12-12,BOH,37.73,2.41,868.24,CAD,daily_aggregate
Commerce_01,2025-12-12,FOH,53.41,3.41,1111.98,CAD,daily_aggregate
Commerce_02,2025-12-12,BOH,31.73,2.02,729.96,CAD,daily_aggregate
Commerce_02,2025-12-12,FOH,41.45,2.65,863.08,CAD,daily_aggregate
Commerce_03,2025-12-12,BOH,42.51,2.71,978.08,CAD,daily_aggregate
Commerce_03,2025-12-12,FOH,58.74,3.75,1222.94,CAD,daily_aggregate
Commerce_01,2025-12-13,BOH,41.59,2.65,956.86,CAD,daily_aggregate
Commerce_01,2025-12-13,FOH,57.30,3.66,1193.01,CAD,daily_aggregate
Commerce_02,2025-12-13,BOH,31.57,2.01,726.28,CAD,daily_aggregate
Commerce_02,2025-12-13,FOH,41.94,2.68,873.24,CAD,daily_aggregate
Commerce_03,2025-12-13,BOH,42.98,2.74,988.89,CAD,daily_aggregate
Commerce_03,2025-12-13,FOH,59.30,3.78,1234.43,CAD,daily_aggregate
Commerce_01,2025-12-14,BOH,23.89,1.53,549.88,CAD,daily_aggregate
Commerce_01,2025-12-14,FOH,32.11,2.05,668.52,CAD,daily_aggregate
Commerce_02,2025-12-14,BOH,17.86,1.14,410.97,CAD,daily_aggregate
Commerce_02,2025-12-14,FOH,23.28,1.49,484.78,CAD,daily_aggregate
Commerce_03,2025-12-14,BOH,25.41,1.62,584.64,CAD,daily_aggregate
Commerce_03,2025-12-14,FOH,33.61,2.15,699.86,CAD,daily_aggregate
Commerce_01,2025-12-15,BOH,27.83,0.00,584.43,CAD,daily_aggregate
Commerce_01,2025-12-15,FOH,34.91,0.00,663.29,CAD,daily_aggregate
Commerce_02,2025-12-15,BOH,21.42,0.00,449.82,CAD,daily_aggregate
Commerce_02,2025-12-15,FOH,30.23,0.00,574.37,CAD,daily_aggregate
Commerce_03,2025-12-15,BOH,29.64,0.00,622.44,CAD,daily_aggregate
Commerce_03,2025-12-15,FOH,38.75,0.00,736.25,CAD,daily_aggregate
Commerce_01,2025-12-16,BOH,28.76,0.00,603.96,CAD,daily_aggregate
Commerce_01,2025-12-16,FOH,39.70,0.00,754.30,CAD,daily_aggregate
Commerce_02,2025-12-16,BOH,21.81,0.00,458.01,CAD,daily_aggregate
Commerce_02,2025-12-16,FOH,29.77,0.00,565.63,CAD,daily_aggregate
Commerce_03,2025-12-16,BOH,32.08,0.00,673.68,CAD,daily_aggregate
Commerce_03,2025-12-16,FOH,45.30,0.00,860.70,CAD,daily_aggregate
Commerce_01,2025-12-17,BOH,31.28,0.00,656.88,CAD,daily_aggregate
Commerce_01,2025-12-17,FOH,43.94,0.00,834.86,CAD,daily_aggregate
Commerce_02,2025-12-17,BOH,22.88,0.00,480.48,CAD,daily_aggregate
Commerce_02,2025-12-17,FOH,31.90,0.00,606.10,CAD,daily_aggregate
Commerce_03,2025-12-17,BOH,32.62,0.00,685.02,CAD,daily_aggregate
Commerce_03,2025-12-17,FOH,45.62,0.00,866.78,CAD,daily_aggregate
Commerce_01,2025-12-18,BOH,33.27,0.00,698.67,CAD,daily_aggregate
Commerce_01,2025-12-18,FOH,45.04,0.00,855.76,CAD,daily_aggregate
Commerce_02,2025-12-18,BOH,27.29,0.00,573.09,CAD,daily_aggregate
Commerce_02,2025-12-18,FOH,38.03,0.00,722.57,CAD,daily_aggregate
Commerce_03,2025-12-18,BOH,37.61,0.00,789.81,CAD,daily_aggregate
Commerce_03,2025-12-18,FOH,53.66,0.00,1019.54,CAD,daily_aggregate
Commerce_01,2025-12-19,BOH,37.26,2.38,857.43,CAD,daily_aggregate
Commerce_01,2025-12-19,FOH,52.14,3.33,1085.56,CAD,daily_aggregate
Commerce_02,2025-12-19,BOH,31.41,2.00,722.61,CAD,daily_aggregate
Commerce_02,2025-12-19,FOH,41.67,2.66,867.54,CAD,daily_aggregate
Commerce_03,2025-12-19,BOH,44.99,2.87,1035.20,CAD,daily_aggregate
Commerce_03,2025-12-19,FOH,60.30,3.85,1255.42,CAD,daily_aggregate
Commerce_01,2025-12-20,BOH,39.84,2.54,916.65,CAD,daily_aggregate
Commerce_01,2025-12-20,FOH,53.61,3.42,1116.06,CAD,daily_aggregate
Commerce_02,2025-12-20,BOH,30.21,1.93,695.20,CAD,daily_aggregate
Commerce_02,2025-12-20,FOH,42.68,2.72,888.44,CAD,daily_aggregate
Commerce_03,2025-12-20,BOH,48.86,3.12,1124.34,CAD,daily_aggregate
Commerce_03,2025-12-20,FOH,64.72,4.13,1347.38,CAD,daily_aggregate
Commerce_01,2025-12-21,BOH,24.31,1.55,559.34,CAD,daily_aggregate
Commerce_01,2025-12-21,FOH,32.51,2.07,676.68,CAD,daily_aggregate
Commerce_02,2025-12-21,BOH,16.80,1.07,386.50,CAD,daily_aggregate
Commerce_02,2025-12-21,FOH,21.74,1.39,452.68,CAD,daily_aggregate
Commerce_03,2025-12-21,BOH,27.03,1.73,622.12,CAD,daily_aggregate
Commerce_03,2025-12-21,FOH,36.19,2.31,753.44,CAD,daily_aggregate
Commerce_01,2025-12-22,BOH,27.19,0.00,570.99,CAD,daily_aggregate
Commerce_01,2025-12-22,FOH,36.45,0.00,692.55,CAD,daily_aggregate
Commerce_02,2025-12-22,BOH,19.35,0.00,406.35,CAD,daily_aggregate
Commerce_02,2025-12-22,FOH,26.65,0.00,506.35,CAD,daily_aggregate
Commerce_03,2025-12-22,BOH,30.94,0.00,649.74,CAD,daily_aggregate
Commerce_03,2025-12-22,FOH,41.56,0.00,789.64,CAD,daily_aggregate
Commerce_01,2025-12-23,BOH,28.29,0.00,594.09,CAD,daily_aggregate
Commerce_01,2025-12-23,FOH,37.42,0.00,710.98,CAD,daily_aggregate
Commerce_02,2025-12-23,BOH,21.88,0.00,459.48,CAD,daily_aggregate
Commerce_02,2025-12-23,FOH,28.35,0.00,538.65,CAD,daily_aggregate
Commerce_03,2025-12-23,BOH,30.69,0.00,644.49,CAD,daily_aggregate
Commerce_03,2025-12-23,FOH,39.87,0.00,757.53,CAD,daily_aggregate
Commerce_01,2025-12-24,BOH,31.14,0.00,653.94,CAD,daily_aggregate
Commerce_01,2025-12-24,FOH,42.89,0.00,814.91,CAD,daily_aggregate
Commerce_02,2025-12-24,BOH,25.32,0.00,531.72,CAD,daily_aggregate
Commerce_02,2025-12-24,FOH,34.01,0.00,646.19,CAD,daily_aggregate
Commerce_03,2025-12-24,BOH,34.39,0.00,722.19,CAD,daily_aggregate
Commerce_03,2025-12-24,FOH,48.28,0.00,917.32,CAD,daily_aggregate
Commerce_01,2025-12-25,BOH,34.70,0.00,728.70,CAD,daily_aggregate
Commerce_01,2025-12-25,FOH,44.97,0.00,854.43,CAD,daily_aggregate
Commerce_02,2025-12-25,BOH,29.25,0.00,614.25,CAD,daily_aggregate
Commerce_02,2025-12-25,FOH,37.99,0.00,721.81,CAD,daily_aggregate
Commerce_03,2025-12-25,BOH,37.38,0.00,784.98,CAD,daily_aggregate
Commerce_03,2025-12-25,FOH,53.35,0.00,1013.65,CAD,daily_aggregate
Commerce_01,2025-12-26,BOH,39.70,2.53,913.40,CAD,daily_aggregate
Commerce_01,2025-12-26,FOH,51.76,3.30,1077.49,CAD,daily_aggregate
Commerce_02,2025-12-26,BOH,28.38,1.81,653.00,CAD,daily_aggregate
Commerce_02,2025-12-26,FOH,41.19,2.63,857.56,CAD,daily_aggregate
Commerce_03,2025-12-26,BOH,44.81,2.86,1031.10,CAD,daily_aggregate
Commerce_03,2025-12-26,FOH,60.42,3.86,1257.99,CAD,daily_aggregate
Commerce_01,2025-12-27,BOH,40.96,2.61,942.38,CAD,daily_aggregate
Commerce_01,2025-12-27,FOH,55.84,3.56,1162.42,CAD,daily_aggregate
Commerce_02,2025-12-27,BOH,33.19,2.12,763.77,CAD,daily_aggregate
Commerce_02,2025-12-27,FOH,45.42,2.90,945.63,CAD,daily_aggregate
Commerce_03,2025-12-27,BOH,47.63,3.04,1095.99,CAD,daily_aggregate
Commerce_03,2025-12-27,FOH,61.00,3.89,1269.86,CAD,daily_aggregate
Commerce_01,2025-12-28,BOH,22.62,1.44,520.38,CAD,daily_aggregate
Commerce_01,2025-12-28,FOH,30.47,1.95,634.50,CAD,daily_aggregate
Commerce_02,2025-12-28,BOH,17.24,1.10,396.69,CAD,daily_aggregate
Commerce_02,2025-12-28,FOH,23.91,1.53,497.90,CAD,daily_aggregate
Commerce_03,2025-12-28,BOH,25.31,1.62,582.54,CAD,daily_aggregate
Commerce_03,2025-12-28,FOH,35.81,2.29,745.66,CAD,daily_aggregate
Commerce_01,2025-12-29,BOH,26.47,0.00,555.87,CAD,daily_aggregate
Commerce_01,2025-12-29,FOH,34.66,0.00,658.54,CAD,daily_aggregate
Commerce_02,2025-12-29,BOH,20.32,0.00,426.72,CAD,daily_aggregate
Commerce_02,2025-12-29,FOH,26.76,0.00,508.44,CAD,daily_aggregate
Commerce_03,2025-12-29,BOH,30.05,0.00,631.05,CAD,daily_aggregate
Commerce_03,2025-12-29,FOH,43.39,0.00,824.41,CAD,daily_aggregate
Commerce_01,2025-12-30,BOH,29.63,0.00,622.23,CAD,daily_aggregate
Commerce_01,2025-12-30,FOH,38.18,0.00,725.42,CAD,daily_aggregate
Commerce_02,2025-12-30,BOH,22.39,0.00,470.19,CAD,daily_aggregate
Commerce_02,2025-12-30,FOH,30.96,0.00,588.24,CAD,daily_aggregate
Commerce_03,2025-12-30,BOH,30.64,0.00,643.44,CAD,daily_aggregate
Commerce_03,2025-12-30,FOH,40.76,0.00,774.44,CAD,daily_aggregate
Commerce_01,2025-12-31,BOH,33.25,0.00,698.25,CAD,daily_aggregate
Commerce_01,2025-12-31,FOH,44.59,0.00,847.21,CAD,daily_aggregate
Commerce_02,2025-12-31,BOH,23.76,0.00,498.96,CAD,daily_aggregate
Commerce_02,2025-12-31,FOH,33.42,0.00,634.98,CAD,daily_aggregate
Commerce_03,2025-12-31,BOH,32.99,0.00,692.79,CAD,daily_aggregate
Commerce_03,2025-12-31,FOH,43.49,0.00,826.31,CAD,daily_aggregate
