report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-10-01,2025-12-31,2025-11-18,Commerce_02,POS_B,3651.00,193.44,35.34,3457.56,102,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-19,Commerce_02,POS_B,3827.00,192.81,67.21,3634.19,107,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-20,Commerce_02,POS_B,4455.00,215.01,81.22,4239.99,125,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-21,Commerce_02,POS_B,5310.00,260.46,96.64,5049.54,149,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-22,Commerce_02,POS_B,5982.00,308.07,56.04,5673.93,167,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-23,Commerce_02,POS_B,3057.00,145.59,56.74,2911.41,86,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-24,Commerce_02,POS_B,3471.00,161.20,46.45,3309.80,97,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-25,Commerce_02,POS_B,3714.00,198.79,104.31,3515.21,103,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-26,Commerce_02,POS_B,3851.00,186.84,101.61,3664.16,108,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-27,Commerce_02,POS_B,4486.00,225.16,34.97,4260.84,125,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-28,Commerce_02,POS_B,5497.00,275.91,80.57,5221.09,154,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-29,Commerce_02,POS_B,5328.00,280.97,17.34,5047.03,148,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-30,Commerce_02,POS_B,2985.00,170.91,48.40,2814.09,83,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-01,Commerce_02,POS_B,3412.00,177.32,85.38,3234.68,95,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-02,Commerce_02,POS_B,3694.00,181.48,34.39,3512.52,103,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-03,Commerce_02,POS_B,3857.00,192.88,81.21,3664.12,108,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-04,Commerce_02,POS_B,4597.00,248.52,53.78,4348.48,128,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-05,Commerce_02,POS_B,5551.00,286.50,31.48,5264.50,155,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-06,Commerce_02,POS_B,5552.00,274.79,72.01,5277.21,155,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-07,Commerce_02,POS_B,2941.00,159.10,23.77,2781.90,82,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-08,Commerce_02,POS_B,3521.00,200.07,66.88,3320.93,98,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-09,Commerce_02,POS_B,3581.00,171.39,24.55,3409.61,100,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-10,Commerce_02,POS_B,4133.00,172.25,45.72,3960.75,116,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-11,Commerce_02,POS_B,4181.00,206.73,28.06,3974.27,117,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-12,Commerce_02,POS_B,5447.00,269.20,24.54,5177.80,152,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-13,Commerce_02,POS_B,5422.00,280.55,40.22,5141.45,151,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-14,Commerce_02,POS_B,3059.00,158.17,52.55,2900.83,85,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-15,Commerce_02,POS_B,3527.00,175.74,20.76,3351.26,99,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-16,Commerce_02,POS_B,3677.00,170.96,65.04,3506.04,103,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-17,Commerce_02,POS_B,3745.00,174.51,42.62,3570.49,105,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-18,Commerce_02,POS_B,4457.00,225.17,47.34,4231.83,124,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-19,Commerce_02,POS_B,5421.00,256.20,43.57,5164.80,152,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-20,Commerce_02,POS_B,5343.00,287.53,44.87,5055.47,149,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-21,Commerce_02,POS_B,2920.00,146.37,20.98,2773.63,82,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-22,Commerce_02,POS_B,3262.00,180.28,62.42,3081.72,91,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-23,Commerce_02,POS_B,3546.00,172.84,74.76,3373.16,99,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-24,Commerce_02,POS_B,4080.00,219.69,27.64,3860.31,114,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-25,Commerce_02,POS_B,4608.00,218.31,69.80,4389.69,129,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-26,Commerce_02,POS_B,5109.00,251.81,40.24,4857.19,143,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-27,Commerce_02,POS_B,5735.00,301.91,70.67,5433.09,160,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-28,Commerce_02,POS_B,3108.00,151.87,25.20,2956.13,87,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-29,Commerce_02,POS_B,3224.00,157.89,30.10,3066.11,90,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-30,Commerce_02,POS_B,3756.00,190.97,18.30,3565.03,105,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-31,Commerce_02,POS_B,3918.00,182.92,84.62,3735.08,110,2026-01-06T11:31:00Z,rev-d704
