report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-04-01,2025-06-30,2025-05-15,Commerce_01,POS_A,8256.00,423.67,75.59,7988.98,230,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-16,Commerce_01,POS_A,10111.00,519.65,53.35,9783.18,282,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-17,Commerce_01,POS_A,10312.00,507.92,76.29,10000.16,288,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-18,Commerce_01,POS_A,5779.00,290.54,62.60,5598.23,161,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-19,Commerce_01,POS_A,5023.00,263.78,33.05,4854.40,140,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-20,Commerce_01,POS_A,4843.00,240.45,38.04,4694.60,135,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-21,Commerce_01,POS_A,5670.00,285.90,51.73,5491.78,158,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-22,Commerce_01,POS_A,5941.00,288.13,89.71,5765.93,166,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-23,Commerce_01,POS_A,7428.00,343.81,48.33,7225.87,208,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-24,Commerce_01,POS_A,8228.00,412.97,84.08,7971.33,230,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-25,Commerce_01,POS_A,4278.00,198.67,95.58,4160.92,120,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-26,Commerce_01,POS_A,4817.00,251.27,46.06,4657.04,134,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-27,Commerce_01,POS_A,4982.00,250.41,55.42,4826.22,139,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-28,Commerce_01,POS_A,5614.00,270.76,71.48,5450.10,157,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-29,Commerce_01,POS_A,6241.00,291.24,61.33,6068.76,175,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-30,Commerce_01,POS_A,7737.00,391.39,89.18,7492.52,216,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-05-31,Commerce_01,POS_A,7662.00,374.54,53.30,7433.21,214,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-01,Commerce_01,POS_A,4547.00,234.93,73.12,4398.31,127,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-02,Commerce_01,POS_A,5039.00,242.80,73.16,4892.12,141,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-03,Commerce_01,POS_A,5160.00,249.29,98.43,5008.92,144,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-04,Commerce_01,POS_A,5381.00,262.59,42.01,5220.78,151,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-05,Commerce_01,POS_A,6048.00,299.47,59.83,5863.50,169,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-06,Commerce_01,POS_A,7914.00,382.56,88.24,7682.07,222,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-07,Commerce_01,POS_A,8301.00,430.54,58.27,8027.87,231,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-08,Commerce_01,POS_A,4532.00,211.27,32.50,4407.14,127,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-09,Commerce_01,POS_A,5100.00,250.42,47.61,4946.57,143,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-10,Commerce_01,POS_A,5354.00,273.90,82.21,5181.70,149,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-11,Commerce_01,POS_A,6010.00,283.14,36.79,5841.40,168,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-12,Commerce_01,POS_A,6218.00,309.29,53.21,6026.88,174,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-13,Commerce_01,POS_A,7232.00,357.99,64.83,7011.49,202,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-14,Commerce_01,POS_A,7578.00,385.91,22.13,7335.93,212,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-15,Commerce_01,POS_A,4385.00,229.96,49.16,4238.14,122,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-16,Commerce_01,POS_A,5058.00,249.61,52.28,4904.56,141,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-17,Commerce_01,POS_A,5197.00,271.38,72.41,5024.13,145,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-18,Commerce_01,POS_A,5622.00,277.00,55.04,5451.90,157,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-19,Commerce_01,POS_A,6054.00,294.37,41.91,5874.82,169,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-20,Commerce_01,POS_A,7800.00,399.37,71.32,7548.64,218,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-21,Commerce_01,POS_A,7892.00,412.88,41.85,7628.70,220,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-22,Commerce_01,POS_A,4421.00,197.95,52.84,4307.51,124,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-23,Commerce_01,POS_A,5229.00,271.41,41.69,5056.74,146,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-24,Commerce_01,POS_A,5408.00,253.09,61.43,5258.01,152,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-25,Commerce_01,POS_A,5660.00,303.03,87.54,5464.11,158,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-26,Commerce_01,POS_A,6529.00,328.56,92.49,6324.45,182,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-27,Commerce_01,POS_A,7447.00,365.33,71.71,7223.30,208,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-28,Commerce_01,POS_A,8282.00,404.72,32.98,8034.83,232,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-29,Commerce_01,POS_A,4273.00,213.22,87.98,4140.98,119,2025-07-08T08:30:00Z,rev-19de
2025-04-01,2025-06-30,2025-06-30,Commerce_01,POS_A,5017.00,251.65,64.89,4860.66,140,2025-07-08T08:30:00Z,rev-19de
