report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-01-01,2025-03-31,2025-01-24,Commerce_02,POS_B,5376.00,265.20,53.00,5110.80,150,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-25,Commerce_02,POS_B,5263.00,245.68,24.22,5017.32,148,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-26,Commerce_02,POS_B,2896.00,141.38,52.97,2754.62,81,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-27,Commerce_02,POS_B,3424.00,143.17,29.67,3280.83,96,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-28,Commerce_02,POS_B,3665.00,199.14,51.24,3465.86,102,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-29,Commerce_02,POS_B,3987.00,222.07,71.44,3764.93,111,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-30,Commerce_02,POS_B,4204.00,216.63,51.61,3987.37,117,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-01-31,Commerce_02,POS_B,5478.00,278.39,55.46,5199.61,153,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-01,Commerce_02,POS_B,5619.00,268.32,50.77,5350.68,157,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-02,Commerce_02,POS_B,3195.00,159.42,24.10,3035.58,89,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-03,Commerce_02,POS_B,3426.00,168.35,55.44,3257.65,96,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-04,Commerce_02,POS_B,3472.00,168.99,54.70,3303.01,97,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-05,Commerce_02,POS_B,3792.00,187.41,70.49,3604.59,106,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-06,Commerce_02,POS_B,4415.00,226.50,37.29,4188.50,123,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-07,Commerce_02,POS_B,5153.00,246.52,83.73,4906.48,144,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-08,Commerce_02,POS_B,5443.00,270.82,40.78,5172.18,152,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-09,Commerce_02,POS_B,3210.00,160.71,42.97,3049.29,90,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-10,Commerce_02,POS_B,3573.00,161.70,54.31,3411.30,100,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-11,Commerce_02,POS_B,3761.00,189.52,91.97,3571.48,105,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-12,Commerce_02,POS_B,3805.00,196.83,34.32,3608.17,106,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-13,Commerce_02,POS_B,4481.00,211.87,51.71,4269.13,126,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-14,Commerce_02,POS_B,5142.00,238.18,44.55,4903.82,144,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-15,Commerce_02,POS_B,5313.00,288.97,47.96,5024.03,148,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-16,Commerce_02,POS_B,3151.00,145.37,87.25,3005.63,88,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-17,Commerce_02,POS_B,3523.00,161.37,57.34,3361.63,99,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-18,Commerce_02,POS_B,3586.00,188.01,86.88,3397.99,100,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-19,Commerce_02,POS_B,4201.00,210.90,55.63,3990.10,117,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-20,Commerce_02,POS_B,4197.00,202.12,75.69,3994.88,117,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-21,Commerce_02,POS_B,5235.00,230.71,36.10,5004.29,147,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-22,Commerce_02,POS_B,5547.00,282.58,44.61,5264.42,155,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-23,Commerce_02,POS_B,2961.00,137.48,83.99,2823.52,83,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-24,Commerce_02,POS_B,3381.00,163.09,54.27,3217.91,95,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-25,Commerce_02,POS_B,3716.00,193.52,22.56,3522.48,104,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-26,Commerce_02,POS_B,4004.00,206.22,30.06,3797.78,112,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-27,Commerce_02,POS_B,4433.00,219.84,27.32,4213.16,124,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-02-28,Commerce_02,POS_B,5545.00,274.54,65.88,5270.46,155,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-01,Commerce_02,POS_B,5936.00,304.85,91.58,5631.15,166,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-02,Commerce_02,POS_B,3034.00,130.39,56.59,2903.61,85,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-03,Commerce_02,POS_B,3387.00,179.29,86.75,3207.71,94,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-04,Commerce_02,POS_B,3586.00,165.19,34.70,3420.81,101,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-05,Commerce_02,POS_B,4016.00,205.33,41.84,3810.67,112,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-06,Commerce_02,POS_B,4777.00,224.10,58.97,4552.90,134,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-07,Commerce_02,POS_B,5719.00,290.96,52.46,5428.04,160,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-08,Commerce_02,POS_B,5675.00,291.94,40.11,5383.06,158,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-09,Commerce_02,POS_B,3251.00,166.21,68.42,3084.79,91,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-10,Commerce_02,POS_B,3482.00,176.89,35.26,3305.11,97,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-11,Commerce_02,POS_B,3769.00,173.23,43.38,3595.77,106,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-12,Commerce_02,POS_B,4020.00,210.77,75.54,3809.23,112,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-13,Commerce_02,POS_B,4381.00,211.46,72.09,4169.54,123,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-14,Commerce_02,POS_B,5756.00,301.13,56.69,5454.87,160,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-15,Commerce_02,POS_B,5453.00,271.26,85.92,5181.74,152,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-16,Commerce_02,POS_B,3145.00,149.68,88.10,2995.32,88,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-17,Commerce_02,POS_B,3776.00,198.48,47.56,3577.52,105,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-18,Commerce_02,POS_B,3674.00,188.25,34.68,3485.75,103,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-19,Commerce_02,POS_B,4161.00,204.76,88.60,3956.24,116,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-20,Commerce_02,POS_B,4712.00,225.81,50.02,4486.19,132,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-21,Commerce_02,POS_B,5556.00,291.04,32.99,5264.96,155,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-22,Commerce_02,POS_B,5878.00,313.03,75.55,5564.97,164,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-23,Commerce_02,POS_B,3037.00,136.03,42.51,2900.97,85,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-24,Commerce_02,POS_B,3722.00,184.36,38.67,3537.64,104,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-25,Commerce_02,POS_B,3820.00,168.25,53.54,3651.75,107,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-26,Commerce_02,POS_B,4175.00,182.14,89.17,3992.86,117,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-27,Commerce_02,POS_B,4541.00,236.80,79.09,4304.20,127,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-28,Commerce_02,POS_B,5524.00,245.16,56.42,5278.84,155,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-29,Commerce_02,POS_B,5968.00,289.41,51.93,5678.59,167,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-30,Commerce_02,POS_B,3096.00,152.27,57.61,2943.73,87,2025-04-04T10:22:00Z,rev-5c31
2025-01-01,2025-03-31,2025-03-31,Commerce_02,POS_B,3524.00,190.42,62.03,3333.58,98,2025-04-04T10:22:00Z,rev-5c31
