report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-04-01,2025-06-30,2025-05-05,Commerce_01,POS_A,6505.00,316.34,18.07,6188.66,182,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-06,Commerce_01,POS_A,6959.00,342.00,104.76,6617.00,195,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-07,Commerce_01,POS_A,7488.00,377.38,72.32,7110.62,209,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-08,Commerce_01,POS_A,8522.00,400.64,47.67,8121.36,239,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-09,Commerce_01,POS_A,10005.00,474.88,67.22,9530.12,280,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-10,Commerce_01,POS_A,10594.00,532.57,62.31,10061.43,296,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-11,Commerce_01,POS_A,5966.00,289.08,62.62,5676.92,167,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-12,Commerce_01,POS_A,6417.00,326.77,55.93,6090.23,179,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-13,Commerce_01,POS_A,6917.00,345.58,39.16,6571.42,193,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-14,Commerce_01,POS_A,7541.00,384.98,85.96,7156.02,210,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-15,Commerce_01,POS_A,8256.00,423.67,75.59,7832.33,230,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-16,Commerce_01,POS_A,10111.00,519.65,53.35,9591.35,282,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-17,Commerce_01,POS_A,10312.00,507.92,76.29,9804.08,288,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-18,Commerce_01,POS_A,5779.00,290.54,62.60,5488.46,161,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-19,Commerce_01,POS_A,5023.00,263.78,33.05,4759.22,140,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-20,Commerce_01,POS_A,4843.00,240.45,38.04,4602.55,135,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-21,Commerce_01,POS_A,5670.00,285.90,51.73,5384.10,158,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-22,Commerce_01,POS_A,5941.00,288.13,89.71,5652.87,166,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-23,Commerce_01,POS_A,7428.00,343.81,48.33,7084.19,208,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-24,Commerce_01,POS_A,8228.00,412.97,84.08,7815.03,230,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-25,Commerce_01,POS_A,4278.00,198.67,95.58,4079.33,120,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-26,Commerce_01,POS_A,4817.00,251.27,46.06,4565.73,134,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-27,Commerce_01,POS_A,4982.00,250.41,55.42,4731.59,139,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-28,Commerce_01,POS_A,5614.00,270.76,71.48,5343.24,157,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-29,Commerce_01,POS_A,6241.00,291.24,61.33,5949.76,175,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-30,Commerce_01,POS_A,7737.00,391.39,89.18,7345.61,216,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-05-31,Commerce_01,POS_A,7662.00,374.54,53.30,7287.46,214,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-01,Commerce_01,POS_A,4547.00,234.93,73.12,4312.07,127,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-02,Commerce_01,POS_A,5039.00,242.80,73.16,4796.20,141,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-03,Commerce_01,POS_A,5160.00,249.29,98.43,4910.71,144,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-04,Commerce_01,POS_A,5381.00,262.59,42.01,5118.41,151,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-05,Commerce_01,POS_A,6048.00,299.47,59.83,5748.53,169,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-06,Commerce_01,POS_A,7914.00,382.56,88.24,7531.44,222,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-07,Commerce_01,POS_A,8301.00,430.54,58.27,7870.46,231,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-08,Commerce_01,POS_A,4532.00,211.27,32.50,4320.73,127,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-09,Commerce_01,POS_A,5100.00,250.42,47.61,4849.58,143,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-10,Commerce_01,POS_A,5354.00,273.90,82.21,5080.10,149,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-11,Commerce_01,POS_A,6010.00,283.14,36.79,5726.86,168,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-12,Commerce_01,POS_A,6218.00,309.29,53.21,5908.71,174,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-13,Commerce_01,POS_A,7232.00,357.99,64.83,6874.01,202,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-14,Commerce_01,POS_A,7578.00,385.91,22.13,7192.09,212,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-15,Commerce_01,POS_A,4385.00,229.96,49.16,4155.04,122,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-16,Commerce_01,POS_A,5058.00,249.61,52.28,4808.39,141,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-17,Commerce_01,POS_A,5197.00,271.38,72.41,4925.62,145,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-18,Commerce_01,POS_A,5622.00,277.00,55.04,5345.00,157,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-19,Commerce_01,POS_A,6054.00,294.37,41.91,5759.63,169,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-20,Commerce_01,POS_A,7800.00,399.37,71.32,7400.63,218,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-21,Commerce_01,POS_A,7892.00,412.88,41.85,7479.12,220,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-22,Commerce_01,POS_A,4421.00,197.95,52.84,4223.05,124,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-23,Commerce_01,POS_A,5229.00,271.41,41.69,4957.59,146,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-24,Commerce_01,POS_A,5408.00,253.09,61.43,5154.91,152,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-25,Commerce_01,POS_A,5660.00,303.03,87.54,5356.97,158,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-26,Commerce_01,POS_A,6529.00,328.56,92.49,6200.44,182,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-27,Commerce_01,POS_A,7447.00,365.33,71.71,7081.67,208,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-28,Commerce_01,POS_A,8282.00,404.72,32.98,7877.28,232,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-29,Commerce_01,POS_A,4273.00,213.22,87.98,4059.78,119,2025-07-06T11:48:00Z,rev-b45c
2025-04-01,2025-06-30,2025-06-30,Commerce_01,POS_A,5017.00,251.65,64.89,4765.35,140,2025-07-06T11:48:00Z,rev-b45c
