report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-07-01,2025-09-30,2025-08-12,Commerce_01,POS_B,5174.00,254.86,34.07,4919.14,145,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-13,Commerce_01,POS_B,5617.00,260.84,82.03,5356.16,158,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-14,Commerce_01,POS_B,6126.00,308.04,50.87,5817.96,171,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-15,Commerce_01,POS_B,7800.00,407.63,87.77,7392.37,217,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-16,Commerce_01,POS_B,7718.00,402.06,85.67,7315.94,215,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-17,Commerce_01,POS_B,4587.00,249.52,50.29,4337.48,128,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-18,Commerce_01,POS_B,4857.00,246.38,60.62,4610.62,136,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-19,Commerce_01,POS_B,5185.00,236.61,58.84,4948.39,146,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-20,Commerce_01,POS_B,5829.00,307.89,28.98,5521.11,162,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-21,Commerce_01,POS_B,6661.00,341.55,45.57,6319.45,186,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-22,Commerce_01,POS_B,7607.00,389.32,49.96,7217.68,212,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-23,Commerce_01,POS_B,8190.00,405.47,14.17,7784.53,229,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-24,Commerce_01,POS_B,4210.00,197.74,35.72,4012.26,118,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-25,Commerce_01,POS_B,5132.00,248.35,45.89,4883.65,144,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-26,Commerce_01,POS_B,5485.00,276.06,39.99,5208.94,153,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-27,Commerce_01,POS_B,5517.00,269.21,82.30,5247.79,154,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-28,Commerce_01,POS_B,6166.00,314.62,64.98,5851.38,172,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-29,Commerce_01,POS_B,7432.00,394.38,88.93,7037.62,207,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-30,Commerce_01,POS_B,8026.00,401.02,77.31,7624.98,224,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-08-31,Commerce_01,POS_B,4578.00,233.05,74.83,4344.95,128,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-01,Commerce_01,POS_B,4729.00,244.80,63.04,4484.20,132,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-02,Commerce_01,POS_B,4816.00,273.97,47.60,4542.03,134,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-03,Commerce_01,POS_B,5306.00,250.39,57.48,5055.61,149,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-04,Commerce_01,POS_B,5710.00,296.54,47.84,5413.46,159,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-05,Commerce_01,POS_B,7037.00,352.64,34.99,6684.36,197,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-06,Commerce_01,POS_B,7834.00,392.15,59.21,7441.85,219,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-07,Commerce_01,POS_B,4313.00,218.10,76.44,4094.90,120,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-08,Commerce_01,POS_B,4546.00,221.59,46.64,4324.41,127,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-09,Commerce_01,POS_B,5146.00,262.66,42.93,4883.34,144,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-10,Commerce_01,POS_B,5696.00,279.86,63.10,5416.14,159,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-11,Commerce_01,POS_B,5892.00,302.24,94.80,5589.76,164,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-12,Commerce_01,POS_B,7229.00,373.06,54.35,6855.94,202,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-13,Commerce_01,POS_B,7666.00,383.20,22.90,7282.80,214,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-14,Commerce_01,POS_B,4316.00,230.76,79.60,4085.24,120,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-15,Commerce_01,POS_B,4540.00,224.18,42.46,4315.82,127,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-16,Commerce_01,POS_B,5054.00,248.52,67.52,4805.48,141,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-17,Commerce_01,POS_B,5154.00,275.55,24.15,4878.45,143,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-18,Commerce_01,POS_B,5981.00,285.75,68.36,5695.25,168,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-19,Commerce_01,POS_B,7363.00,371.85,54.94,6991.15,206,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-20,Commerce_01,POS_B,7545.00,383.75,73.20,7161.25,211,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-21,Commerce_01,POS_B,3944.00,199.28,105.36,3744.72,110,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-22,Commerce_01,POS_B,4635.00,254.20,32.25,4380.80,129,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-23,Commerce_01,POS_B,4932.00,252.77,82.29,4679.23,138,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-24,Commerce_01,POS_B,5295.00,257.95,57.96,5037.05,148,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-25,Commerce_01,POS_B,6061.00,294.23,95.53,5766.77,170,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-26,Commerce_01,POS_B,7321.00,369.38,64.63,6951.62,204,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-27,Commerce_01,POS_B,7480.00,369.54,19.61,7110.46,209,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-28,Commerce_01,POS_B,4218.00,201.33,48.77,4016.67,118,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-29,Commerce_01,POS_B,4513.00,229.61,18.63,4283.39,126,2025-10-06T14:05:00Z,rev-2b9a
2025-07-01,2025-09-30,2025-09-30,Commerce_01,POS_B,5147.00,267.87,41.18,4879.13,144,2025-10-06T14:05:00Z,rev-2b9a
