report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-04-01,2025-06-30,2025-04-24,Commerce_01,POS_A,5915.00,302.01,50.52,5663.51,165,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-25,Commerce_01,POS_A,7245.00,359.47,57.36,6942.89,203,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-26,Commerce_01,POS_A,7533.00,364.23,45.95,7214.72,211,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-27,Commerce_01,POS_A,4196.00,196.23,103.35,4103.12,118,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-28,Commerce_01,POS_A,4663.00,224.12,41.62,4480.50,131,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-29,Commerce_01,POS_A,4892.00,245.52,48.14,4694.62,137,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-04-30,Commerce_01,POS_A,5495.00,276.07,85.49,5304.42,153,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-01,Commerce_01,POS_A,6073.00,306.90,96.36,5862.46,170,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-02,Commerce_01,POS_A,7245.00,378.54,52.82,6919.28,202,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-03,Commerce_01,POS_A,7524.00,378.21,59.25,7205.04,210,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-04,Commerce_01,POS_A,4073.00,203.51,92.06,3961.55,114,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-05,Commerce_01,POS_A,6505.00,316.34,18.07,6206.73,182,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-06,Commerce_01,POS_A,6959.00,342.00,104.76,6721.76,195,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-07,Commerce_01,POS_A,7488.00,377.38,72.32,7182.94,209,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-08,Commerce_01,POS_A,8522.00,400.64,47.67,8169.03,239,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-09,Commerce_01,POS_A,10005.00,474.88,67.22,9597.34,280,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-10,Commerce_01,POS_A,10594.00,532.57,62.31,10123.74,296,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-11,Commerce_01,POS_A,5966.00,289.08,62.62,5739.54,167,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-12,Commerce_01,POS_A,6417.00,326.77,55.93,6146.16,179,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-13,Commerce_01,POS_A,6917.00,345.58,39.16,6610.58,193,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-14,Commerce_01,POS_A,7541.00,384.98,85.96,7241.98,210,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-15,Commerce_01,POS_A,8256.00,423.67,75.59,7907.92,230,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-16,Commerce_01,POS_A,10111.00,519.65,53.35,9644.70,282,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-17,Commerce_01,POS_A,10312.00,507.92,76.29,9880.37,288,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-18,Commerce_01,POS_A,5779.00,290.54,62.60,5551.06,161,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-19,Commerce_01,POS_A,5023.00,263.78,33.05,4792.27,140,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-20,Commerce_01,POS_A,4843.00,240.45,38.04,4640.59,135,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-21,Commerce_01,POS_A,5670.00,285.90,51.73,5435.83,158,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-22,Commerce_01,POS_A,5941.00,288.13,89.71,5742.58,166,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-23,Commerce_01,POS_A,7428.00,343.81,48.33,7132.52,208,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-24,Commerce_01,POS_A,8228.00,412.97,84.08,7899.11,230,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-25,Commerce_01,POS_A,4278.00,198.67,95.58,4174.91,120,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-26,Commerce_01,POS_A,4817.00,251.27,46.06,4611.79,134,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-27,Commerce_01,POS_A,4982.00,250.41,55.42,4787.01,139,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-28,Commerce_01,POS_A,5614.00,270.76,71.48,5414.72,157,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-29,Commerce_01,POS_A,6241.00,291.24,61.33,6011.09,175,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-30,Commerce_01,POS_A,7737.00,391.39,89.18,7434.79,216,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-31,Commerce_01,POS_A,7662.00,374.54,53.30,7340.76,214,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-01,Commerce_01,POS_A,4547.00,234.93,73.12,4385.19,127,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-02,Commerce_01,POS_A,5039.00,242.80,73.16,4869.36,141,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-03,Commerce_01,POS_A,5160.00,249.29,98.43,5009.14,144,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-04,Commerce_01,POS_A,5381.00,262.59,42.01,5160.42,151,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-05,Commerce_01,POS_A,6048.00,299.47,59.83,5808.36,169,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-06,Commerce_01,POS_A,7914.00,382.56,88.24,7619.68,222,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-07,Commerce_01,POS_A,8301.00,430.54,58.27,7928.73,231,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-08,Commerce_01,POS_A,4532.00,211.27,32.50,4353.23,127,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-09,Commerce_01,POS_A,5100.00,250.42,47.61,4897.19,143,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-10,Commerce_01,POS_A,5354.00,273.90,82.21,5162.31,149,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-11,Commerce_01,POS_A,6010.00,283.14,36.79,5763.65,168,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-12,Commerce_01,POS_A,6218.00,309.29,53.21,5961.92,174,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-13,Commerce_01,POS_A,7232.00,357.99,64.83,6938.84,202,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-14,Commerce_01,POS_A,7578.00,385.91,22.13,7214.22,212,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-15,Commerce_01,POS_A,4385.00,229.96,49.16,4204.20,122,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-16,Commerce_01,POS_A,5058.00,249.61,52.28,4860.67,141,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-17,Commerce_01,POS_A,5197.00,271.38,72.41,4998.03,145,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-18,Commerce_01,POS_A,5622.00,277.00,55.04,5400.04,157,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-19,Commerce_01,POS_A,6054.00,294.37,41.91,5801.54,169,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-20,Commerce_01,POS_A,7800.00,399.37,71.32,7471.95,218,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-21,Commerce_01,POS_A,7892.00,412.88,41.85,7520.97,220,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-22,Commerce_01,POS_A,4421.00,197.95,52.84,4275.89,124,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-23,Commerce_01,POS_A,5229.00,271.41,41.69,4999.28,146,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-24,Commerce_01,POS_A,5408.00,253.09,61.43,5216.34,152,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-25,Commerce_01,POS_A,5660.00,303.03,87.54,5444.51,158,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-26,Commerce_01,POS_A,6529.00,328.56,92.49,6292.93,182,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-27,Commerce_01,POS_A,7447.00,365.33,71.71,7153.38,208,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-28,Commerce_01,POS_A,8282.00,404.72,32.98,7910.26,232,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-29,Commerce_01,POS_A,4273.00,213.22,87.98,4147.76,119,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-30,Commerce_01,POS_A,5017.00,251.65,64.89,4830.24,140,2025-07-05T09:14:00Z,rev-8f21
