report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-10-01,2025-12-31,2025-11-08,Commerce_03,POS_B,7879.00,393.80,54.36,7485.20,220,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-09,Commerce_03,POS_B,4251.00,226.00,42.97,4025.00,118,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-10,Commerce_03,POS_B,5006.00,246.69,76.66,4759.31,140,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-11,Commerce_03,POS_B,5123.00,245.67,48.87,4877.33,143,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-12,Commerce_03,POS_B,6160.00,301.83,64.22,5858.17,172,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-13,Commerce_03,POS_B,6477.00,338.97,54.51,6138.03,181,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-14,Commerce_03,POS_B,8141.00,411.33,35.77,7729.67,227,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-15,Commerce_03,POS_B,8419.00,427.69,34.27,7991.31,235,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-16,Commerce_03,POS_B,4621.00,221.11,83.06,4399.89,129,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-17,Commerce_03,POS_B,5052.00,259.19,44.33,4792.81,141,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-18,Commerce_03,POS_B,5434.00,250.51,62.36,5183.49,152,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-19,Commerce_03,POS_B,5643.00,273.92,48.04,5369.08,158,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-20,Commerce_03,POS_B,6630.00,321.46,51.93,6308.54,186,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-21,Commerce_03,POS_B,7675.00,376.07,18.10,7298.93,215,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-22,Commerce_03,POS_B,8108.00,426.39,69.27,7681.61,226,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-23,Commerce_03,POS_B,4482.00,199.57,63.61,4282.43,126,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-24,Commerce_03,POS_B,4815.00,216.58,105.32,4598.42,135,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-25,Commerce_03,POS_B,5399.00,257.44,75.80,5141.56,151,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-26,Commerce_03,POS_B,5635.00,298.94,23.66,5336.06,157,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-27,Commerce_03,POS_B,6411.00,317.28,27.13,6093.72,179,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-28,Commerce_03,POS_B,8078.00,396.80,33.30,7681.20,226,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-29,Commerce_03,POS_B,8588.00,433.29,56.98,8154.71,240,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-11-30,Commerce_03,POS_B,4492.00,238.85,32.93,4253.15,125,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-01,Commerce_03,POS_B,4738.00,236.53,39.94,4501.47,132,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-02,Commerce_03,POS_B,5059.00,255.84,46.79,4803.16,141,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-03,Commerce_03,POS_B,5794.00,283.12,34.86,5510.88,162,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-04,Commerce_03,POS_B,6239.00,314.10,55.06,5924.90,174,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-05,Commerce_03,POS_B,7855.00,400.43,67.96,7454.57,219,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-06,Commerce_03,POS_B,7745.00,414.88,49.89,7330.12,216,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-07,Commerce_03,POS_B,4509.00,221.60,54.24,4287.40,126,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-08,Commerce_03,POS_B,5043.00,250.75,43.70,4792.25,141,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-09,Commerce_03,POS_B,4942.00,245.51,64.44,4696.49,138,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-10,Commerce_03,POS_B,5431.00,274.06,68.18,5156.94,152,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-11,Commerce_03,POS_B,6692.00,341.92,66.47,6350.08,187,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-12,Commerce_03,POS_B,7348.00,377.47,50.76,6970.53,205,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-13,Commerce_03,POS_B,7699.00,381.63,43.85,7317.37,215,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-14,Commerce_03,POS_B,4344.00,230.46,50.87,4113.54,121,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-15,Commerce_03,POS_B,4758.00,255.81,61.75,4502.19,132,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-16,Commerce_03,POS_B,5393.00,244.77,57.54,5148.23,151,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-17,Commerce_03,POS_B,5505.00,278.84,69.68,5226.16,154,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-18,Commerce_03,POS_B,6358.00,302.23,48.44,6055.77,178,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-19,Commerce_03,POS_B,7988.00,413.75,34.00,7574.25,223,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-20,Commerce_03,POS_B,8289.00,395.39,38.39,7893.61,232,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-21,Commerce_03,POS_B,4545.00,229.34,43.69,4315.66,127,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-22,Commerce_03,POS_B,4973.00,233.62,69.64,4739.38,139,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-23,Commerce_03,POS_B,4919.00,260.48,78.80,4658.52,137,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-24,Commerce_03,POS_B,5850.00,294.32,51.92,5555.68,163,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-25,Commerce_03,POS_B,6336.00,337.96,67.44,5998.04,176,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-26,Commerce_03,POS_B,7808.00,391.41,59.90,7416.59,218,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-27,Commerce_03,POS_B,8166.00,424.32,60.31,7741.68,228,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-28,Commerce_03,POS_B,4543.00,210.15,84.56,4332.85,127,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-29,Commerce_03,POS_B,5112.00,264.93,47.17,4847.07,143,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-30,Commerce_03,POS_B,5001.00,222.24,26.23,4778.76,141,2026-01-06T11:31:00Z,rev-d704
2025-10-01,2025-12-31,2025-12-31,Commerce_03,POS_B,5440.00,269.93,74.66,5170.07,152,2026-01-06T11:31:00Z,rev-d704
