report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-04-01,2025-06-30,2025-06-07,Commerce_02,POS_B,5900.00,295.10,48.73,5604.90,165,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-08,Commerce_02,POS_B,3635.00,195.19,71.54,3439.81,101,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-09,Commerce_02,POS_B,3659.00,177.18,54.81,3481.82,102,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-10,Commerce_02,POS_B,4131.00,203.47,73.97,3927.53,116,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-11,Commerce_02,POS_B,4570.00,217.85,44.05,4352.15,128,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-12,Commerce_02,POS_B,5004.00,240.33,59.75,4763.67,140,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-13,Commerce_02,POS_B,5904.00,300.28,64.12,5603.72,165,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-14,Commerce_02,POS_B,6319.00,307.17,94.01,6011.83,177,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-15,Commerce_02,POS_B,3300.00,172.23,60.30,3127.77,92,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-16,Commerce_02,POS_B,3676.00,185.84,31.19,3490.16,103,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-17,Commerce_02,POS_B,4253.00,210.53,62.95,4042.47,119,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-18,Commerce_02,POS_B,4549.00,228.48,81.34,4320.52,127,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-19,Commerce_02,POS_B,4853.00,224.15,90.15,4628.85,136,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-20,Commerce_02,POS_B,5967.00,312.89,58.11,5654.11,166,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-21,Commerce_02,POS_B,5887.00,265.43,75.03,5621.57,165,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-22,Commerce_02,POS_B,3453.00,200.51,91.86,3252.49,96,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-23,Commerce_02,POS_B,3746.00,187.71,14.28,3558.29,105,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-24,Commerce_02,POS_B,4002.00,206.12,36.32,3795.88,112,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-25,Commerce_02,POS_B,4376.00,211.65,40.91,4164.35,122,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-26,Commerce_02,POS_B,4928.00,253.33,33.34,4674.67,137,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-27,Commerce_02,POS_B,6123.00,292.23,42.82,5830.77,171,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-28,Commerce_02,POS_B,6355.00,328.82,28.78,6026.18,177,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-29,Commerce_02,POS_B,3381.00,168.71,24.75,3212.29,94,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-30,Commerce_02,POS_B,3968.00,196.38,66.51,3771.62,111,2025-07-05T09:14:00Z,rev-8f21
