report_period_start,report_period_end,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at,revision_id
2025-04-01,2025-06-30,2025-05-13,Commerce_03,POS_B,5389.00,268.41,37.22,5120.59,151,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-14,Commerce_03,POS_B,6293.00,328.88,48.68,5964.12,175,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-15,Commerce_03,POS_B,7164.00,363.37,57.62,6800.63,200,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-16,Commerce_03,POS_B,8063.00,386.46,30.03,7676.54,226,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-17,Commerce_03,POS_B,8708.00,451.91,57.38,8256.09,243,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-18,Commerce_03,POS_B,4669.00,239.82,34.94,4429.18,130,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-19,Commerce_03,POS_B,5367.00,271.40,41.11,5095.60,150,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-20,Commerce_03,POS_B,5881.00,286.46,38.17,5594.54,165,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-21,Commerce_03,POS_B,6409.00,322.62,36.55,6086.38,179,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-22,Commerce_03,POS_B,6955.00,342.36,47.53,6612.64,194,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-23,Commerce_03,POS_B,8247.00,424.65,74.70,7822.35,230,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-24,Commerce_03,POS_B,8767.00,433.79,34.00,8333.21,245,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-25,Commerce_03,POS_B,4582.00,239.59,53.54,4342.41,128,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-26,Commerce_03,POS_B,5501.00,294.38,44.95,5206.62,153,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-27,Commerce_03,POS_B,5442.00,298.79,67.82,5143.21,151,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-28,Commerce_03,POS_B,6343.00,339.62,93.14,6003.38,177,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-29,Commerce_03,POS_B,6667.00,349.99,65.76,6317.01,186,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-30,Commerce_03,POS_B,8469.00,421.20,41.57,8047.80,237,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-05-31,Commerce_03,POS_B,8875.00,441.17,35.46,8433.83,248,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-01,Commerce_03,POS_B,5272.00,294.50,33.09,4977.50,146,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-02,Commerce_03,POS_B,5362.00,246.95,63.96,5115.05,150,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-03,Commerce_03,POS_B,6171.00,335.30,86.45,5835.70,172,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-04,Commerce_03,POS_B,6162.00,326.91,52.41,5835.09,172,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-05,Commerce_03,POS_B,6785.00,341.70,53.11,6443.30,190,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-06,Commerce_03,POS_B,8228.00,410.59,86.67,7817.41,230,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-07,Commerce_03,POS_B,9141.00,458.93,52.49,8682.07,255,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-08,Commerce_03,POS_B,4687.00,238.87,72.34,4448.13,131,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-09,Commerce_03,POS_B,5554.00,283.85,62.22,5270.15,155,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-10,Commerce_03,POS_B,6178.00,303.41,68.58,5874.59,173,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-11,Commerce_03,POS_B,6743.00,331.04,93.75,6411.96,189,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-12,Commerce_03,POS_B,6846.00,330.19,58.86,6515.81,192,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-13,Commerce_03,POS_B,8765.00,436.10,46.92,8328.90,245,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-14,Commerce_03,POS_B,8514.00,415.09,59.14,8098.91,238,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-15,Commerce_03,POS_B,4860.00,238.09,46.59,4621.91,136,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-16,Commerce_03,POS_B,5348.00,248.71,47.27,5099.29,150,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-17,Commerce_03,POS_B,5682.00,282.34,37.41,5399.66,159,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-18,Commerce_03,POS_B,6220.00,298.08,86.87,5921.92,174,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-19,Commerce_03,POS_B,7413.00,350.69,96.02,7062.31,208,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-20,Commerce_03,POS_B,8781.00,424.64,38.62,8356.36,246,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-21,Commerce_03,POS_B,8951.00,455.73,81.40,8495.27,250,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-22,Commerce_03,POS_B,5223.00,260.55,56.84,4962.45,146,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-23,Commerce_03,POS_B,5406.00,290.21,48.74,5115.79,150,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-24,Commerce_03,POS_B,5934.00,284.71,49.30,5649.29,166,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-25,Commerce_03,POS_B,6102.00,297.93,42.71,5804.07,171,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-26,Commerce_03,POS_B,6793.00,324.32,89.10,6468.68,190,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-27,Commerce_03,POS_B,8244.00,420.94,77.38,7823.06,230,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-28,Commerce_03,POS_B,9004.00,476.11,43.47,8527.89,251,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-29,Commerce_03,POS_B,5140.00,284.98,67.66,4855.02,143,2025-07-05T09:14:00Z,rev-8f21
2025-04-01,2025-06-30,2025-06-30,Commerce_03,POS_B,5439.00,256.89,46.28,5182.11,152,2025-07-05T09:14:00Z,rev-8f21
